fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
130,3307596243,Bursera multijuga,21.307628,-104.913986,7,1951,21.73333,16.25,66.87243,258.37195,32.5,8.2,24.3,24.46667,21.06667,24.55,18.48333,1188,320,2,122.55314,864,11,775,73,830
131,3307581881,Bursera multijuga,20.471761,-102.930094,5,1893,19.93333,16.5,62.5,249.11966,33,6.6,26.4,21.83333,19.53333,22.81667,16.61667,838,232,2,119.96728,584,13,194,29,1623
132,2998570193,Bursera multijuga,20.4,-103.08,10,1889,20.0375,15.525,61.60715,251.26157,32.6,7.4,25.2,21.96667,19.63333,22.9,16.66667,854,231,3,119.16689,591,14,200,30,1574
133,2629749207,Bursera multijuga,21.345833,-103.5575,6,2003,18.575,17.05,63.6194,269.2962,31.8,5,26.8,20.85,17.86667,21.48333,14.96667,830,222,4,114.6197,562,16,400,39,1807
134,2629670372,Bursera multijuga,20.750211,-104.081725,5,1990,19.48333,17.55,63.58696,251.2906,33,5.4,27.6,21.75,18.61667,22.25,16.11667,892,228,3,114.85085,608,18,435,43,1536
135,2629667520,Bursera multijuga,20.285833,-103.348611,5,1990,19.39583,12.70833,61.99187,231.0004,29.2,8.7,20.5,21.48333,18.5,21.81667,16.2,806,210,3,116.59145,542,13,392,30,1530
136,2629666611,Bursera multijuga,20.671667,-103.374444,6,1992,21.0375,17.225,65.99617,259.09918,33.6,7.5,26.1,23.28333,20.16667,23.73333,17.46667,946,247,4,118.5263,649,14,453,32,1573
137,2629617144,Bursera multijuga,23.474167,-104.365278,8,1981,17.84167,16.38333,62.05808,332.44162,30.6,4.2,26.4,20.45,18.68333,21.55,13.45,495,119,3,103.39172,322,15,189,51,1796
138,2629593686,Bursera multijuga,20.683333,-103.2,6,2007,21.33333,17.85,62.41259,280.64322,35.2,6.6,28.6,23.55,20.91667,24.5,17.6,846,233,3,121.82438,598,11,188,27,1359
139,2629506484,Bursera multijuga,21.056111,-104.480555,6,1992,22.64583,18.15833,64.8512,253.54269,36.1,8.1,28,25.06667,23.3,25.31667,19.18333,990,289,2,122.53881,687,15,475,49,1005
140,2629448113,Bursera multijuga,21.045556,-104.051389,10,1977,23.14167,17.43333,64.09314,261.09763,36.6,9.4,27.2,25.38333,22.53333,26.05,19.68333,849,240,2,123.98289,613,12,182,37,1313
141,2629446117,Bursera multijuga,20.913333,-103.723889,11,1993,25.60417,17.825,62.32517,297.26373,39.5,10.9,28.6,28.01667,25.05,28.95,21.63333,864,239,2,122.93432,618,10,180,34,796
142,2629424910,Bursera multijuga,21.746389,-102.788055,8,2007,18.59583,16.99167,63.16605,295.83057,31.7,4.8,26.9,21.33333,17.53333,21.85,14.63333,644,173,2,112.18307,428,15,296,37,1759
143,2603324418,Bursera multijuga,22.193889,-103.694444,7,2019,18.62917,17.60833,63.33933,317.00629,32.1,4.3,27.8,21.73333,17.2,22.11667,14.43333,710,185,3,112.35044,471,21,315,55,1807
144,2576265110,Bursera multijuga,19.928378,-104.37965,11,2019,19.75833,15.95,64.05622,230.07739,31.6,6.7,24.9,21.46667,18.53333,22.11667,16.6,924,221,4,107.60208,589,19,402,54,1391
145,2465320859,Bursera multijuga,20.894507,-103.822963,11,2019,24.1875,18.475,63.48797,288.91748,38.4,9.3,29.1,26.55,23.66667,27.45,20.35,837,231,2,123.22141,601,12,178,33,1145
146,2451751272,Bursera multijuga,20.894519,-103.822897,11,2019,24.1875,18.475,63.48797,288.91748,38.4,9.3,29.1,26.55,23.66667,27.45,20.35,837,231,2,123.22141,601,12,178,33,1145
147,2422482604,Bursera multijuga,20.2975,-103.30306,8,1993,19.24583,12.60833,61.50406,228.4678,29.2,8.7,20.5,21.26667,18.45,21.66667,16.1,851,221,3,116.43176,572,14,413,33,1579
148,2422421173,Bursera multijuga,20.39472,-103.39778,6,1991,17.89167,14.96667,61.33879,250.77003,30.2,5.8,24.4,19.93333,17.45,20.71667,14.55,893,228,5,113.09503,591,19,205,37,1797
149,2270551723,Bursera multijuga,25.369466,-106.054802,8,1983,11.075,17.83333,65.32356,358.61792,24,-3.3,27.3,14.93333,10.76667,15.25,6.56667,838,187,10,90.62692,502,43,463,111,2504
150,2270511089,Bursera multijuga,21.125967,-104.515106,6,1978,15.9,15.46667,66.09686,199.61327,27.6,4.2,23.4,17.43333,14.76667,18.01667,13.23333,1265,313,5,111.41174,835,25,536,73,2197
151,2268834113,Bursera multijuga,20.2975,-103.303056,8,1993,19.24583,12.60833,61.50406,228.4678,29.2,8.7,20.5,21.26667,18.45,21.66667,16.1,851,221,3,116.43176,572,14,413,33,1579
152,1946182642,Bursera multijuga,20.9316,-103.798,7,1975,25.73333,17.86667,62.25319,297.84329,39.7,11,28.7,28.16667,25.16667,29.08333,21.76667,867,242,2,123.1852,621,12,180,35,720
153,1946182622,Bursera multijuga,20.2975,-103.303,8,1993,19.24583,12.60833,61.50406,228.4678,29.2,8.7,20.5,21.26667,18.45,21.66667,16.1,851,221,3,116.43176,572,14,413,33,1579
154,1930530017,Bursera multijuga,22.42,-104.33,7,1990,14.34167,15.36667,64.83826,267.84354,25.8,2.1,23.7,16.6,14.86667,17.15,10.76667,818,219,3,109.20441,530,17,347,81,2373
155,1930318729,Bursera multijuga,18.6153,-98.5403,1,1972,23.15417,17.14167,71.42361,181.55214,34.9,10.9,24,24.1,20.85,25.43333,20.85,773,172,3,103.49119,458,13,250,13,1275
156,1929131109,Bursera multijuga,20.727778,-103.266667,10,1889,22.85833,17.51667,62.33689,282.55197,36.4,8.3,28.1,25.08333,22.41667,26.03333,19.08333,798,217,2,121.73334,565,10,177,26,1118
157,1929014979,Bursera multijuga,23.034444,-105.617222,8,1897,24.825,14.95,64.16309,289.46268,35.4,12.1,23.3,27.46667,24.51667,27.93333,21.05,1110,294,2,122.71024,831,12,665,71,252
158,1928888535,Bursera multijuga,20.8828,-103.8367,7,1899,23.44167,18.21667,63.69464,286.41858,37.4,8.8,28.6,25.86667,22.83333,26.6,19.61667,821,222,2,120.6672,580,13,177,35,1202
159,1928877595,Bursera multijuga,20.672467,-103.334031,9,1903,21.3125,17.39167,65.87753,258.53717,34,7.6,26.4,23.53333,20.46667,23.98333,17.75,946,247,4,117.73662,645,15,452,33,1548
160,1928574770,Bursera multijuga,20.55,-104.51,9,1984,18.2,17.28333,63.30891,245.05103,31.4,4.1,27.3,20.58333,16.98333,20.8,14.9,1116,259,5,106.02551,699,26,505,57,1498
161,1897947925,Bursera multijuga,21.333056,-103.222778,9,1992,19.53333,16.2,63.03502,265.59824,32.1,6.4,25.7,21.81667,18.86667,22.48333,16.03333,775,215,3,116.50967,531,15,379,38,1731
162,1897947900,Bursera multijuga,21.35,-103.221944,10,1999,18.31667,15.46667,63.12925,253.88197,30.4,5.9,24.5,20.48333,17.66667,21.11667,14.95,787,217,4,115.42085,534,16,382,37,1902
163,1897947877,Bursera multijuga,21.658333,-102.927222,8,1988,20.13333,18.33333,64.10256,305.00623,33.8,5.2,28.6,22.96667,19.01667,23.51667,16.05,656,185,2,115.43947,447,14,312,37,1603
164,1897947875,Bursera multijuga,22.95,-104.025,7,1988,17.55833,18.35,64.61268,332.01065,31,2.6,28.4,20.31667,15.83333,21.13333,13.13333,555,137,2,102.60086,351,14,219,64,1969
165,1897947871,Bursera multijuga,21.391667,-103.116667,6,2007,22.54583,19.14167,63.383,316.56152,36.9,6.7,30.2,25.31667,21.71667,26.06667,18.33333,700,198,2,118.31049,483,10,343,32,1239
166,1897947855,Bursera multijuga,21.358056,-103.215833,9,1999,19.69583,16.55833,63.19974,270.24786,32.4,6.2,26.2,22.03333,19.01667,22.68333,16.13333,765,213,3,116.60185,525,14,374,37,1675
167,1897947827,Bursera multijuga,21.341389,-103.219167,8,1998,19.13333,16,63.24111,262.09241,31.5,6.2,25.3,21.38333,18.46667,22.03333,15.66667,780,216,3,115.82376,532,15,380,38,1779
168,1897947826,Bursera multijuga,21.336667,-103.223889,8,1999,19.13333,16,63.24111,262.09241,31.5,6.2,25.3,21.38333,18.46667,22.03333,15.66667,780,216,3,115.82376,532,15,380,38,1779
169,1897947794,Bursera multijuga,21.338333,-103.219722,7,1998,19.13333,16,63.24111,262.09241,31.5,6.2,25.3,21.38333,18.46667,22.03333,15.66667,780,216,3,115.82376,532,15,380,38,1779
170,1897947771,Bursera multijuga,21.357222,-103.223333,6,1994,17.8125,15.25833,63.05096,249.76465,29.8,5.6,24.2,19.93333,17.16667,20.55,14.5,796,218,5,114.36842,536,19,171,39,1972
171,1897363581,Bursera multijuga,22.681111,-104.001944,10,2007,22.57083,18.60833,62.65432,359.87662,36.5,6.8,29.7,25.23333,20.98333,26.43333,17.73333,576,142,2,107.82845,378,13,235,52,1223
172,1897363521,Bursera multijuga,20.956111,-104.468333,9,2002,21.2125,16.05833,64.75135,232.66367,33.1,8.3,24.8,23.45,20.01667,23.61667,18.03333,1028,288,2,120.49454,709,16,494,47,1170
173,1897363517,Bursera multijuga,21.881667,-103.7305,10,1991,20.45,17.06667,64.89227,270.59698,33.3,7,26.3,22.91667,19.35,23.43333,16.85,739,198,3,115.2209,496,17,339,46,1632
174,1897363516,Bursera multijuga,21.008333,-103.008333,10,1996,17.9625,17.30833,63.1691,265.62213,31.5,4.1,27.4,20.25,17.26667,20.91667,14.45,823,224,3,117.39008,561,14,403,31,1973
175,1897363497,Bursera multijuga,21.663333,-102.889722,10,1991,20.04583,18.25833,63.84033,303.28101,33.8,5.2,28.6,22.85,18.96667,23.43333,16,655,183,2,114.82884,444,14,309,38,1610
176,1895586608,Bursera multijuga,20.666667,-103.572222,8,1967,18.35417,16.125,64.24303,254.93724,30.5,5.4,25.1,20.6,17.55,21.01667,14.86667,836,215,3,114.48412,562,18,401,35,1745
177,1895586596,Bursera multijuga,23.469722,-104.505278,9,1982,16.3,16.98333,64.33081,314.91702,29,2.6,26.4,18.88333,16.98333,19.81667,12.15,581,139,4,102.5344,375,18,221,64,2063
178,1895586583,Bursera multijuga,19.246389,-103.376944,10,1962,24.40417,15.34167,68.18519,166.7532,35.5,13,22.5,25.4,23.63333,26.21667,22.1,813,186,1,110.61698,530,8,334,36,744
179,1895586572,Bursera multijuga,20.072222,-104.239722,11,1962,20.36667,17.86667,63.80952,250.0303,33.8,5.8,28,22.65,19.28333,23.08333,16.96667,800,192,5,104.13755,501,18,374,49,1322
180,1895586561,Bursera multijuga,23.448333,-104.360278,8,1981,16.875,16.13333,62.29086,325.14682,29.5,3.6,25.9,19.41667,17.71667,20.5,12.56667,512,124,3,104.15252,333,15,199,52,1935
181,1895586550,Bursera multijuga,20.0675,-104.434167,11,1962,18.97917,16.675,64.13461,224.45346,31.5,5.5,26,20.6,17.85,21.35,15.93333,976,228,5,104.51933,607,23,420,60,1497
182,1895586537,Bursera multijuga,21.067778,-104.541111,7,1957,21.53333,16.81667,64.92921,240.7973,33.9,8,25.9,23.86667,20.23333,23.98333,18.25,1044,300,2,122.31911,722,17,495,50,1100
183,1895586525,Bursera multijuga,20.968611,-104.466667,7,1957,18.82083,15.94167,65.60357,214.38556,30.6,6.3,24.3,20.51667,17.61667,21.05,15.91667,1135,283,3,112.76955,742,21,508,58,1588
184,1895586513,Bursera multijuga,20.450278,-102.918611,9,1987,20.23333,16.55,62.45283,250.51158,33.3,6.8,26.5,22.15,19.81667,23.11667,16.9,827,228,2,120.0849,578,13,193,31,1540
185,1895586501,Bursera multijuga,20.933611,-102.894444,8,1976,20.00833,17.85,62.63158,288.35608,33.6,5.1,28.5,22.45,19.4,23.16667,16.18333,835,232,2,121.50955,592,12,417,28,1537
186,1895586486,Bursera multijuga,20.976667,-103.403333,11,1962,23.25,18.23333,62.44292,297.11493,37.4,8.2,29.2,25.65,22.71667,26.58333,19.3,812,218,2,120.69474,573,12,177,31,1188
187,1895586465,Bursera multijuga,21.351944,-104.8975,8,1957,21,16.33333,65.33334,259.5976,32.6,7.6,25,23.6,20.65,23.76667,17.63333,1265,347,2,124.79398,931,13,836,65,1002
188,1895586457,Bursera multijuga,21.0025,-104.12,1,1970,23.01667,17.25,62.9562,277.04883,36.4,9,27.4,25.46667,22.2,26.01667,19.28333,893,258,2,123.61262,641,14,441,40,1110
189,1895586441,Bursera multijuga,21.496111,-104.706667,9,1960,20.875,16.18333,63.71391,271.23874,33.1,7.7,25.4,23.33333,21,23.71667,17.28333,1232,341,2,123.24866,888,14,824,65,1105
190,1895586433,Bursera multijuga,21.006389,-102.816667,8,1958,20.07083,18.90833,63.66442,292.84232,34.1,4.4,29.7,22.58333,19.36667,23.26667,16.16667,819,226,2,121.2076,582,12,408,29,1520
191,1895586408,Bursera multijuga,21.148333,-104.615556,7,1957,22.96667,16.95,63.48315,264.38034,35.8,9.1,26.7,25.1,23.38333,25.68333,19.38333,945,264,2,119.19858,647,12,429,63,810
192,1895586403,Bursera multijuga,20.967778,-104.5475,9,1985,20.33333,16.16667,65.71815,212.42467,32.2,7.6,24.6,22.36667,19.1,22.53333,17.46667,1120,295,3,116.43447,748,20,515,54,1351
193,1895586400,Bursera multijuga,20.192222,-103.32,6,1957,18.85,13.35,60.13514,247.79024,30,7.8,22.2,20.91667,18.28333,21.51667,15.46667,826,207,4,111.95096,540,16,196,37,1642
194,1895586388,Bursera multijuga,20.993056,-104.119444,7,1957,22.7125,17.225,63.09524,275.56656,36,8.7,27.3,25.16667,21.9,25.7,19,889,255,2,123.81805,640,14,441,39,1164
195,1895586384,Bursera multijuga,18.067778,-99.106111,6,1978,26.025,16.23333,69.37322,175.49277,37.5,14.1,23.4,26.6,25.1,28.33333,23.91667,954,204,2,109.82059,591,13,277,24,754
196,1895586375,Bursera multijuga,21.054722,-104.481667,12,1969,22.64583,18.15833,64.8512,253.54269,36.1,8.1,28,25.06667,23.3,25.31667,19.18333,990,289,2,122.53881,687,15,475,49,1005
197,1895586344,Bursera multijuga,20.980278,-104.0975,7,1975,22.39583,18.125,64.27306,269.09323,36.1,7.9,28.2,24.8,21.6,25.33333,18.78333,876,246,2,123.57294,631,13,435,38,1289
198,1895586330,Bursera multijuga,22.265833,-104.803056,8,1990,16.25,15.56667,67.97671,227.4463,27.2,4.3,22.9,18.28333,16.35,18.58333,13.23333,1092,270,4,107.31435,721,23,665,110,2062
199,1895586316,Bursera multijuga,22.633889,-103.965278,6,1957,20.17083,18.575,61.91667,365.63431,34.5,4.5,30,22.95,18.51667,24.18333,15.31667,590,150,1,107.44246,383,13,247,57,1596
200,1895586304,Bursera multijuga,21.045556,-104.069444,10,1977,22.74167,17.38333,64.38272,254.92274,36.1,9.1,27,24.93333,22.1,25.56667,19.35,857,240,2,123.22523,616,13,185,39,1353
201,1895586293,Bursera multijuga,20.187222,-103.501944,8,1986,20.51667,16.91667,64.32192,234.91132,33.5,7.2,26.3,22.41667,19.96667,23.13333,17.33333,669,175,3,112.70554,437,13,157,29,1472
202,1895586280,Bursera multijuga,20.682222,-103.505556,11,1979,17.43333,14.86667,63.53276,245.74872,28.9,5.5,23.4,19.6,16.65,20.01667,14.1,894,229,4,113.1945,594,19,427,38,1892
203,1895586258,Bursera multijuga,20.504167,-103.45,8,1960,18.3625,16.14167,62.80804,244.86661,31.4,5.7,25.7,20.28333,17.95,21.16667,15.11667,902,231,5,113.58669,599,20,206,35,1889
204,1895586238,Bursera multijuga,22.261944,-104.523889,8,1980,26.86667,17.51667,62.11584,297.68298,40.5,12.3,28.2,28.5,28.18333,30.08333,22.8,860,226,3,115.75459,585,16,370,61,479
205,1895586215,Bursera multijuga,23.414722,-105.933889,10,1962,23.44583,13.89167,64.91434,262.11951,33.1,11.7,21.4,25.88333,23.13333,26.18333,20.01667,1093,280,3,116.44238,789,17,632,94,559
206,1895586203,Bursera multijuga,21.523333,-103.100556,9,1972,21.6,18.78333,64.10694,306.14166,35.6,6.3,29.3,24.36667,20.65,25.01667,17.53333,680,193,2,117.44363,467,12,328,36,1380
207,1895586193,Bursera multijuga,19.680278,-104.170556,11,1962,19.70417,15.20833,64.44209,214.69279,31.1,7.5,23.6,21.3,18.55,21.95,16.76667,1117,271,5,109.0723,725,23,479,71,1484
208,1895586168,Bursera multijuga,20.961389,-104.371944,7,1957,17.54167,15.68333,64.80717,227.47458,29.3,5.1,24.2,19.73333,16.41667,19.91667,14.46667,1108,272,4,111.05927,715,21,496,60,1733
209,1895586157,Bursera multijuga,21.132222,-104.585278,6,1978,22.78333,17.06667,63.68159,260.9104,35.7,8.9,26.8,24.85,23.26667,25.43333,19.21667,979,279,2,120.63593,674,13,453,59,884
210,1895586146,Bursera multijuga,20.750278,-103.386667,8,1991,20.62083,17.44167,64.3604,261.1727,33.8,6.7,27.1,22.8,19.98333,23.41667,17.1,881,233,3,118.8671,610,15,426,32,1574
211,1895586136,Bursera multijuga,20.454444,-102.919167,6,1898,20.23333,16.55,62.45283,250.51158,33.3,6.8,26.5,22.15,19.81667,23.11667,16.9,827,228,2,120.0849,578,13,193,31,1540
212,1895586125,Bursera multijuga,20.153889,-104.868889,10,1960,23.69583,14.40833,67.96384,224.6154,33.1,11.9,21.2,25.9,23.18333,26.1,20.83333,1534,373,4,119.31544,1079,19,934,54,463
213,1895586114,Bursera multijuga,21.654167,-102.919444,8,1960,20.08333,18.25,64.03509,303.21262,33.7,5.2,28.5,22.9,18.98333,23.45,16.03333,657,185,2,115.37545,447,14,312,37,1608
214,1895586091,Bursera multijuga,20.416389,-103.4,6,1991,18.81667,15.5,61.02362,264.99857,31.6,6.2,25.4,20.98333,18.36667,21.78333,15.28333,862,226,4,117.08646,586,15,196,33,1610
215,1895586082,Bursera multijuga,22.360556,-104.911111,6,1990,19.0125,15.85833,66.07639,252.52477,30.4,6.4,24,21.26667,19.18333,21.56667,15.63333,1117,275,3,110.94508,766,22,671,103,1508
216,1895586068,Bursera multijuga,20.676111,-103.696667,7,1967,21.39167,19.08333,63.39978,281.96417,36.1,6,30.1,23.71667,20.81667,24.5,17.63333,690,177,1,113.97889,465,16,151,31,1341
217,1895586058,Bursera multijuga,20.384444,-103.533056,9,1960,19.37917,17.00833,63.228,247.14238,32.7,5.8,26.9,21.36667,18.76667,22.1,16.05,818,209,4,114.14752,541,16,186,32,1574
218,1895586051,Bursera multijuga,21.6225,-103.022778,6,1957,21.26667,18.95,64.23729,305.8768,35.4,5.9,29.5,24.05,20.28333,24.7,17.21667,651,185,2,116.31976,445,14,310,39,1429
219,1895556708,Bursera multijuga,21.125,-104.591667,10,1922,23.1875,17.05833,63.88889,263.34494,36,9.3,26.7,25.28333,23.61667,25.86667,19.6,932,260,2,118.48203,634,12,424,65,801
220,1895348279,Bursera multijuga,21.3332256,-104.9175346,8,1957,20.99583,15.99167,66.35546,251.41832,31.9,7.8,24.1,23.6,20.45,23.71667,17.8,1265,344,2,124.41323,930,13,831,67,995
221,1895348249,Bursera multijuga,20.9745055,-104.7382169,7,1951,22.70417,15.45833,65.22504,240.85507,33.8,10.1,23.7,24.85,22.73333,25.16667,19.46667,925,242,2,115.32156,618,13,614,71,785
222,1895348241,Bursera multijuga,20.6575906,-103.4641569,6,1992,17.94167,15.35,63.69295,245.97516,29.8,5.7,24.1,20.05,17.26667,20.53333,14.6,895,230,4,113.89557,597,17,428,37,1866
223,1895348223,Bursera multijuga,23.3066143,-104.5075068,9,1982,20.09583,17.625,62.94643,343.32901,33.4,5.4,28,22.81667,18.4,23.8,15.48333,595,150,4,104.53642,396,22,204,64,1401
224,1895348219,Bursera multijuga,20.4564965,-104.3943138,9,1984,17.725,17.11667,63.86816,234.49655,30.7,3.9,26.8,19.91667,16.6,20.18333,14.55,1037,243,5,107.21905,658,23,487,53,1602
225,1895348215,Bursera multijuga,20.7005375,-103.2239645,5,1996,20.55833,16.81667,62.98377,261.55856,33.6,6.9,26.7,22.63333,20.1,23.48333,17.05,897,248,4,122.24674,635,13,200,27,1530
226,1895348214,Bursera multijuga,20.392301,-103.4154987,6,1991,16.7875,14.05833,61.12319,243.51707,28.4,5.4,23,18.8,16.28333,19.46667,13.51667,908,228,6,110.2482,589,22,208,40,1971
227,1895348195,Bursera multijuga,20.7814562,-103.3992379,8,1991,20.62083,17.725,63.75899,263.54626,34.2,6.4,27.8,22.76667,20.1,23.5,17.1,850,228,3,120.31292,597,14,191,30,1549
228,1895348191,Bursera multijuga,19.4956053,-102.9652028,7,1996,22.3125,14.85833,65.45522,185.75551,33.3,10.6,22.7,23.21667,21.8,24.4,19.78333,1035,227,4,107.67999,648,17,219,42,1135
229,1895348185,Bursera multijuga,20.3084701,-103.3453728,6,1994,16.69167,12.93333,62.17949,220.36987,27.2,6.4,20.8,18.6,16.01667,19.13333,13.73333,916,225,7,107.54242,580,24,429,40,2172
230,1895348184,Bursera multijuga,19.8138259,-103.0998171,7,1967,20.47083,15.30833,64.32072,218.50169,32,8.2,23.8,22.26667,19.85,22.76667,17.43333,890,203,5,105.14621,558,17,416,45,1472
231,1895348179,Bursera multijuga,21.0974898,-103.9590913,7,1992,25.52083,16.69167,62.98742,271.13785,38.4,11.9,26.5,27.75,24.78333,28.5,21.85,870,250,1,124.10547,626,11,173,40,696
232,1895348175,Bursera multijuga,20.1906939,-103.2572453,7,1957,19.44167,12.53333,59.68254,242.5699,29.9,8.9,21,21.48333,18.81667,22,16.1,800,202,3,113.75093,531,15,392,35,1565
233,1895348161,Bursera multijuga,21.1248595,-104.5080482,6,1992,16.46667,15.86667,66.38773,201.37407,28.4,4.5,23.9,17.98333,15.35,18.61667,13.78333,1249,308,5,111.22847,822,24,531,73,2092
234,1895348153,Bursera multijuga,20.1001126,-102.5363871,5,1996,19.5,15.63333,62.03704,240.49191,32,6.8,25.2,21.2,19.26667,22.33333,16.28333,802,197,3,112.06899,533,15,207,30,1677
235,1895348152,Bursera multijuga,21.5839802,-103.0575592,6,1957,20.99167,18.73333,64.15525,301.29895,35,5.8,29.2,23.7,20.03333,24.36667,17,668,190,2,116.50785,457,14,320,39,1482
236,1895348146,Bursera multijuga,23.4737877,-104.359899,8,1981,17.84167,16.38333,62.05808,332.44162,30.6,4.2,26.4,20.45,18.68333,21.55,13.45,495,119,3,103.39172,322,15,189,51,1796
237,1895348129,Bursera multijuga,23.666667,-104.4,6,1984,18.675,17.26667,62.33454,346.30191,31.9,4.2,27.7,21.38333,17.03333,22.53333,14.1,478,114,3,104.85645,315,15,185,45,1703
238,1895348123,Bursera multijuga,20.996211,-104.0787067,7,1975,22.3,18.06667,64.52381,261.74243,36,8,28,24.61667,21.53333,25.18333,18.8,865,241,2,123.47899,623,13,429,37,1354
239,1895348121,Bursera multijuga,21.005811,-102.8268324,8,1958,20.15,18.9,63.42282,292.44269,34.2,4.4,29.8,22.63333,19.45,23.33333,16.25,821,227,2,121.16337,583,12,409,28,1527
240,1895348118,Bursera multijuga,20.9986344,-104.4766499,7,1957,18.73333,15.85,65.22634,221.42444,30.5,6.2,24.3,20.5,17.53333,21.01667,15.73333,1131,285,3,113.43011,743,20,508,59,1566
241,1895348089,Bursera multijuga,21.5367192,-103.0835276,9,1972,21.17083,18.525,63.87931,303.11609,35,6,29,23.91667,20.2,24.55,17.13333,681,194,2,117.02005,467,13,329,37,1458
242,1895014343,Bursera multijuga,23.408056,-105.873056,10,1962,21.32083,14.70833,66.55354,227.60071,31.7,9.6,22.1,23.26667,21.31667,23.58333,18.28333,1266,310,4,105.65134,848,29,431,138,1073
243,1895014317,Bursera multijuga,20.217778,-103.363056,6,1957,19.30833,13.18333,61.03395,240.66039,29.9,8.3,21.6,21.43333,18.53333,21.86667,16,768,199,3,115.47316,515,13,377,30,1537
244,1895014313,Bursera multijuga,21.081667,-103.477778,6,2001,22.44167,17.65,63.71841,277.56107,35.9,8.2,27.7,24.75,21.85,25.51667,18.76667,786,212,2,119.03901,552,13,173,34,1379
245,1895014304,Bursera multijuga,21.451389,-105.052222,9,1960,21.9375,14.375,69.11057,252.50676,30.7,9.9,20.8,24.76667,20.88333,24.76667,18.9,1326,346,1,124.08279,986,11,986,53,741
246,1895014276,Bursera multijuga,22.625833,-103.952222,6,1957,19.625,18.56667,62.09587,364.3082,33.9,4,29.9,22.4,17.98333,23.65,14.81667,599,154,1,107.44664,387,13,252,59,1703
247,1895014271,Bursera multijuga,21.353333,-104.921389,8,1957,20.3875,16.09167,65.94946,247.72719,31.7,7.3,24.4,22.88333,20,23.03333,17.2,1307,353,2,123.73281,955,14,857,66,1135
248,1895014261,Bursera multijuga,21.641278,-102.915528,8,1960,19.45,17.53333,63.52657,295.87314,32.8,5.2,27.6,22.18333,18.4,22.75,15.5,669,187,2,114.50448,452,14,317,39,1727
249,1895014260,Bursera multijuga,21.520833,-103.038611,9,1972,21.05417,18.425,63.53448,304.74625,34.9,5.9,29,23.81667,20.08333,24.45,17,680,194,2,117.35282,468,13,329,37,1462
250,1895014259,Bursera multijuga,20.682222,-103.4575,6,1957,18.9875,16.24167,63.69281,258.51959,31.4,5.9,25.5,21.18333,18.3,21.7,15.46667,878,227,3,115.67513,594,17,420,36,1687
251,1895014254,Bursera multijuga,18.085833,-99.094722,6,1978,26.23333,16.51667,69.10738,178.32983,37.9,14,23.9,26.83333,25.28333,28.58333,24.08333,962,207,3,109.66267,594,14,279,23,710
252,1895014240,Bursera multijuga,21.008889,-102.816944,8,1958,19.62083,18.475,63.27055,286.32034,33.5,4.3,29.2,22.06667,18.91667,22.75,15.8,812,225,2,120.7187,572,12,402,29,1614
253,1895014216,Bursera multijuga,21.109861,-104.573694,7,1957,21.99167,17,64.15094,256.03473,34.7,8.2,26.5,24.05,22.45,24.58333,18.5,1033,299,2,122.75657,718,14,487,52,1015
254,1894526884,Bursera multijuga,23.441667,-104.391667,8,1981,19.75,17.16667,61.7506,356.03882,33,5.2,27.8,22.5,18.11667,23.65,15,521,129,4,104.87111,346,18,188,52,1475
255,1894526881,Bursera multijuga,23.291667,-104.508333,9,1982,19.30417,17.375,63.41241,329.55521,32.4,5,27.4,21.91667,20.05,22.88333,14.88333,591,146,4,102.70425,387,21,209,65,1577
256,1894526878,Bursera multijuga,23.391667,-104.491667,10,1984,15.00833,16.18333,65.25538,287.75647,27.2,2.4,24.8,17.33333,15.56667,18.25,11.21667,686,162,5,102.1489,439,23,265,73,2293
257,1893726493,Bursera multijuga,21.043333,-103.43,6,1987,25.34167,18.21667,61.5428,307.72504,39.6,10,29.6,27.71667,24.93333,28.93333,21.3,831,223,2,122.09315,592,10,180,32,833
258,1893726489,Bursera multijuga,20.416667,-103.391667,5,1987,19.14583,15.875,61.29344,264.81946,32.1,6.2,25.9,21.28333,18.71667,22.11667,15.6,853,224,3,117.55196,582,14,194,33,1572
259,1893726488,Bursera multijuga,21.681667,-103.813333,5,1990,25.82083,18.425,62.45763,311.17413,40.1,10.6,29.5,28.31667,25.06667,29.25,21.63333,699,189,1,117.64952,485,10,140,41,823
260,1893726486,Bursera multijuga,22.115556,-103.645,7,2002,19.51667,17.71667,63.04864,317.55695,33.1,5,28.1,21.75,18.16667,23,15.3,682,182,3,114.31102,458,17,307,49,1660
261,1893726485,Bursera multijuga,20.585634,-103.669309,7,1988,20.5125,18.425,63.9757,267.72717,34.6,5.8,28.8,22.75,19.9,23.38333,16.91667,722,183,2,113.45375,484,16,342,33,1385
