fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
459,4987788549,Icterus dominicensis,22.342807,-81.179172,11,2024,25.24167,8.93333,59.95526,208.10654,32,17.1,14.9,27.61667,22.56667,27.61667,22.56667,1224,206,12,69.45527,545,70,545,70,9
460,4987558326,Icterus dominicensis,22.316716,-81.180909,11,2024,25.2,8.9,60.13514,205.94569,31.9,17.1,14.8,27.53333,22.51667,27.53333,22.51667,1216,206,11,69.32207,538,70,538,70,11
461,4980476823,Icterus dominicensis,21.826168,-84.781003,7,2024,25.44167,8.51667,61.71498,191.99709,31.9,18.1,13.8,27.38333,23.2,27.55,22.85,1385,221,40,55.52668,569,143,529,157,16
462,4974263395,Icterus dominicensis,19.659346,-71.073747,6,2024,26.1375,11.60833,73.47047,159.34705,34,18.2,15.8,25.56667,27.88333,27.9,24.06667,1053,137,41,35.60254,367,172,179,248,122
463,4958335779,Icterus dominicensis,10.200033,-83.670624,1,2023,25.86667,8.78333,77.72862,80.85715,31.9,20.6,11.3,25.98333,26.63333,27.01667,25,3759,445,135,33.63001,1242,503,613,1170,102
464,4958335377,Icterus dominicensis,10.24914,-83.548165,,,26.20833,8.5,77.98165,79.3391,32,21.1,10.9,25.36667,26.95,27.33333,25.35,3663,491,142,35.44902,1197,528,648,1168,24
465,4926182985,Icterus dominicensis,18.030004,-71.74399,11,2019,27.1125,10.675,74.65034,124.95679,34.2,19.9,14.3,28.31667,25.55,28.65,25.55,539,91,9,62.08344,239,42,181,42,8
466,4926175876,Icterus dominicensis,20.042813,-76.909655,7,2024,23.89167,8.58333,64.05473,160.63559,30.3,16.9,13.4,25.13333,21.75,25.73333,21.75,1344,205,30,59.56816,531,97,472,97,304
467,4925944665,Icterus dominicensis,20.343763,-74.564665,7,2024,24.6625,6.89167,59.41092,159.03294,30.2,18.6,11.6,24.2,23.23333,26.5,22.68333,2365,318,115,35.43586,884,369,512,630,194
468,4921890831,Icterus dominicensis,18.317495,-71.571007,7,2024,24.65417,11.45833,75.38377,120.00868,32,16.8,15.2,25.75,23.01667,26.03333,23.01667,936,155,18,62.05232,389,62,308,62,413
469,4921768085,Icterus dominicensis,22.284665,-81.211356,7,2024,25.19583,8.80833,59.92064,203.18439,31.9,17.2,14.7,27.5,22.56667,27.5,22.56667,1189,205,12,69.4174,526,69,526,69,9
470,4910747802,Icterus dominicensis,22.694416,-83.359949,6,2024,22.64583,8.99167,60.34675,215.82251,29.7,14.8,14.9,24.98333,19.81667,24.98333,19.81667,1559,216,52,50.30364,589,178,589,178,403
471,4908878536,Icterus dominicensis,22.794046,-83.008018,1,2015,23.37917,8.49167,58.96991,221.66167,30.4,16,14.4,25.8,20.71667,25.83333,20.5,1600,219,69,44.56376,597,220,579,221,244
472,4901078981,Icterus dominicensis,18.315932,-71.577584,6,2024,24.275,11.41667,75.10965,120.61396,31.6,16.4,15.2,25.36667,22.63333,25.66667,22.63333,978,161,16,62.73399,409,60,326,60,461
474,4867780626,Icterus dominicensis,18.20654,-70.492614,7,2023,27.19167,10.75,79.62963,96.26747,33.5,20,13.5,28.08333,26.06667,28.28333,25.86667,868,136,19,65.00448,383,65,317,65,10
475,4853148558,Icterus dominicensis,20.082437,-75.757281,4,2024,23.55,8.58333,65.52163,145.80499,29.6,16.5,13.1,24.85,21.66667,25.21667,21.66667,1446,230,31,57.89413,549,110,470,110,459
476,4852937093,Icterus dominicensis,22.447139,-81.402205,3,2024,25.3625,8.45833,57.93379,212.01549,32,17.4,14.6,27.78333,22.63333,27.78333,22.63333,1241,206,12,69.21094,560,75,560,75,5
477,4847129876,Icterus dominicensis,22.631555,-83.40155,3,2024,24.35833,9.66667,62.36559,216.25777,31.6,16.1,15.5,26.3,21.5,26.71667,21.5,1432,207,48,49.53346,531,170,522,170,97
478,4845220135,Icterus dominicensis,19.931404,-77.2028,12,2023,26.0125,9.55833,67.7896,148.14192,32.5,18.4,14.1,27.38333,24.05,27.68333,24.05,1092,188,29,60.08994,433,97,345,97,36
479,4844839576,Icterus dominicensis,22.235312,-79.99937,12,2023,24.425,10.26667,64.9789,199.48227,31.6,15.8,15.8,26.13333,21.76667,26.58333,21.76667,1422,218,25,63.174,568,104,562,104,181
480,4844659642,Icterus dominicensis,21.882973,-84.94354,10,2023,25.55833,7.93333,60.5598,190.22514,31.7,18.6,13.1,27.5,23.28333,27.63333,23.01667,1397,219,39,53.57262,573,154,536,175,5
481,4844478896,Icterus dominicensis,22.087658,-78.33527,12,2023,25.48333,9.26667,61.36865,208.10106,32.4,17.3,15.1,27.2,22.68333,27.83333,22.68333,1135,175,25,62.9141,455,81,400,81,11
482,4841901755,Icterus dominicensis,21.918602,-80.01759,10,2017,20.50417,8.59167,60.08158,205.39827,27.2,12.9,14.3,22.26667,17.78333,22.73333,17.78333,1589,239,25,65.85374,650,102,613,102,761
483,4841662870,Icterus dominicensis,22.777433,-83.68567,12,2023,24.89583,8.625,58.67347,220.75757,32,17.3,14.7,27.31667,22.26667,27.31667,22,1440,196,54,49.34954,542,174,542,175,9
484,4840570351,Icterus dominicensis,22.09079,-78.332,12,2023,25.5,9.25,61.66666,207.86795,32.4,17.4,15,27.23333,22.7,27.83333,22.7,1131,173,26,62.47962,453,84,387,84,7
485,4839974985,Icterus dominicensis,20.522367,-74.687675,3,2023,25.7,6.7,58.77192,162.3968,31.2,19.8,11.4,25.25,24.23333,27.58333,23.68333,2240,298,114,35.21519,842,358,477,587,35
487,4839417181,Icterus dominicensis,21.80108,-79.9813,2,2003,25.38333,9.58333,63.88889,190.33859,32.3,17.3,15,27.11667,22.81667,27.43333,22.81667,1290,210,11,68.89166,537,84,521,84,90
488,4838769177,Icterus dominicensis,19.913872,-77.20151,6,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
489,4838411317,Icterus dominicensis,19.196081,-69.83371,5,2010,26.1375,10.15833,76.37846,123.97079,32.5,19.2,13.3,27.18333,24.7,27.4,24.46667,2080,238,98,26.51891,606,323,591,399,10
490,4837995528,Icterus dominicensis,22.526552,-78.45756,3,2023,25.25833,8.18333,59.73236,211.44345,31.7,18,13.7,27.06667,22.75,27.68333,22.48333,992,154,24,61.66121,399,82,328,88,1
491,4837436280,Icterus dominicensis,17.9588,-71.183334,12,2023,25.3375,9.775,75.19231,103.83827,31.5,18.5,13,26.38333,24.11667,26.58333,23.95,1121,169,35,54.77509,468,118,386,124,179
493,4835174817,Icterus dominicensis,22.282057,-81.23162,6,2023,25.21667,8.81667,59.97733,203.27246,31.9,17.2,14.7,27.51667,22.58333,27.51667,22.58333,1182,205,12,69.42878,522,68,522,68,8
494,4835151770,Icterus dominicensis,22.53665,-78.37775,6,2023,25.325,8.21667,59.97567,211.33234,31.8,18.1,13.7,27.11667,22.81667,27.76667,22.56667,938,153,18,65.0135,390,70,318,71,11
495,4834730638,Icterus dominicensis,22.193075,-78.97922,5,2023,25.2875,8.825,60.86207,207.86934,32,17.5,14.5,27.16667,22.5,27.61667,22.5,1335,212,26,64.2719,553,96,496,96,60
496,4833718041,Icterus dominicensis,19.913607,-77.20165,5,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
497,4833164953,Icterus dominicensis,20.815025,-75.55788,3,2023,26.1875,6.45833,56.15942,171.95567,32,20.5,11.5,26.86667,24.11667,28.26667,24,1186,169,53,41.42081,439,176,252,206,7
498,4832634117,Icterus dominicensis,20.109179,-75.80814,12,2023,24.10833,8.33333,64.10256,152.62599,30.2,17.2,13,25.46667,22.13333,25.86667,22.13333,1373,221,30,57.72511,517,104,446,104,321
499,4832422634,Icterus dominicensis,22.087713,-78.334175,12,2023,25.48333,9.26667,61.36865,208.10106,32.4,17.3,15.1,27.2,22.68333,27.83333,22.68333,1135,175,25,62.9141,455,81,400,81,11
500,4832271781,Icterus dominicensis,18.621716,-70.52634,5,2023,20.375,10.9,75.69444,115.493,27,12.6,14.4,21.5,18.98333,21.61667,18.78333,1172,172,37,46.28457,422,128,388,134,964
501,4831914481,Icterus dominicensis,18.354992,-71.61779,6,2023,24.22083,11.375,75.33112,118.69478,31.5,16.4,15.1,25.3,22.6,25.56667,22.6,1036,173,16,63.70128,433,60,347,60,486
502,4831297648,Icterus dominicensis,22.541325,-78.43206,4,2023,25.25417,8.15833,59.98774,210.2429,31.7,18.1,13.6,27.05,22.76667,27.68333,22.5,972,154,20,63.46365,398,76,327,78,11
503,4831012519,Icterus dominicensis,22.112566,-78.43408,10,2023,24.10417,8.44167,59.86998,202.83737,30.7,16.6,14.1,25.83333,21.4,26.38333,21.4,1297,194,30,62.2671,514,93,463,93,223
504,4830832282,Icterus dominicensis,22.826265,-82.81513,5,2023,24.60833,9.3,60.78432,222.35143,31.8,16.5,15.3,27.03333,21.7,27.05,21.7,1554,220,59,49.98281,616,186,596,186,64
505,4830116982,Icterus dominicensis,18.329943,-71.58375,5,2023,24.62917,11.39167,75.4415,120.4246,31.9,16.8,15.1,25.71667,22.98333,26,22.98333,945,157,18,62.08221,392,62,311,62,412
506,4827995722,Icterus dominicensis,20.011766,-75.62679,6,2023,19.29167,7.83333,63.17204,147.58409,25.1,12.7,12.4,20.61667,17.38333,20.95,17.38333,1810,272,52,52.97212,684,173,573,173,1081
507,4827417362,Icterus dominicensis,22.06012,-78.78458,12,2023,24.775,8.45,59.50705,204.22246,31.4,17.2,14.2,26.58333,22.03333,27.05,22.03333,1372,208,28,64.61649,554,85,517,85,93
508,4827372324,Icterus dominicensis,22.296207,-81.14674,5,2023,25.2375,8.99167,60.75451,204.66298,31.9,17.1,14.8,27.55,22.58333,27.55,22.58333,1208,206,13,69.26933,532,71,532,71,8
509,4826887740,Icterus dominicensis,22.517157,-79.69872,5,2023,25.14583,9.625,62.5,210.42662,32.4,17,15.4,26.98333,22.38333,27.46667,22.38333,1378,209,45,55.51462,526,137,499,137,57
510,4826801699,Icterus dominicensis,20.08074,-75.77128,6,2023,24.1625,8.55833,65.3308,147.0486,30.3,17.2,13.1,25.46667,22.26667,25.86667,22.26667,1382,222,30,57.74152,522,106,444,106,355
511,4825366245,Icterus dominicensis,20.465433,-74.5862,6,2022,25.62083,6.625,58.11404,161.29388,31.1,19.7,11.4,25.16667,24.13333,27.5,23.65,2544,336,131,36.50518,969,404,537,692,37
512,4822877632,Icterus dominicensis,22.133995,-78.63055,11,2023,25.3625,9.19167,61.68905,203.81725,32.1,17.2,14.9,27.18333,22.61667,27.61667,22.61667,1307,198,27,63.97397,518,85,481,85,4
513,4821641557,Icterus dominicensis,22.035978,-78.69056,12,2023,25.2625,9.19167,61.68904,202.48595,32,17.1,14.9,27.08333,22.51667,27.5,22.51667,1380,209,30,63.23466,549,93,522,93,34
514,4821285412,Icterus dominicensis,20.482277,-75.80468,11,2023,21.7125,7.925,61.4341,168.21423,27.7,14.8,12.9,23.18333,19.5,23.58333,19.5,1610,246,41,55.58501,599,144,550,144,682
515,4821219938,Icterus dominicensis,22.574987,-81.241745,10,2023,25.22917,8.85833,59.4519,206.67783,32,17.1,14.9,27.58333,22.55,27.58333,22.55,1304,208,15,68.58974,587,85,587,85,14
516,4820561435,Icterus dominicensis,21.83625,-84.92854,9,2023,25.55833,8.13333,61.61616,188.05022,31.7,18.5,13.2,27.48333,23.31667,27.6,23.03333,1390,219,38,54.36374,572,146,534,167,7
517,4819736834,Icterus dominicensis,18.312462,-71.70728,5,2023,17.10833,10.26667,72.30047,122.58268,23.7,9.5,14.2,18.28333,15.43333,18.46667,15.43333,1514,267,29,61.56812,637,98,502,98,1484
518,4818713665,Icterus dominicensis,18.505707,-71.01193,11,2023,26.61667,11.43333,76.22222,113.12366,33.7,18.7,15,27.63333,25.05,27.88333,25.05,720,120,14,63.70282,309,50,235,50,168
519,4817734553,Icterus dominicensis,18.9938,-69.7298,3,2013,24.29167,10.33333,75.98039,126.23631,30.7,17.1,13.6,25.58333,22.8,25.58333,22.55,2130,270,88,36.55221,703,284,699,298,278
520,4817399558,Icterus dominicensis,19.932926,-77.20438,5,2023,26.0125,9.55833,67.7896,148.14192,32.5,18.4,14.1,27.38333,24.05,27.68333,24.05,1092,188,29,60.08994,433,97,345,97,36
521,4817186852,Icterus dominicensis,22.431736,-78.160065,4,2011,25.60833,8.11667,59.24574,212.86824,32.2,18.5,13.7,27.43333,23.1,28.08333,22.83333,839,146,23,62.96276,355,73,279,79,2
522,4817055791,Icterus dominicensis,20.836473,-76.20379,12,2023,25.43333,8.5,61.15107,176.16278,32.2,18.3,13.9,26.86667,23.11667,27.5,23.11667,1038,167,24,57.97114,379,89,303,89,168
523,4816562645,Icterus dominicensis,22.10515,-78.45084,4,2023,24.06667,8.41667,60.11905,201.73491,30.6,16.6,14,25.78333,21.38333,26.33333,21.38333,1307,197,28,63.37365,521,87,465,87,234
524,4816337415,Icterus dominicensis,21.872576,-84.948845,10,2023,25.54167,7.93333,60.5598,188.47273,31.7,18.6,13.1,27.46667,23.28333,27.58333,23.01667,1401,220,39,53.37144,574,155,536,177,7
525,4815507036,Icterus dominicensis,18.378187,-71.524414,4,2023,27.775,11.58333,76.71082,123.62885,35.2,20.1,15.1,28.86667,26.1,29.2,26.1,536,98,10,65.28294,221,40,159,40,0
526,4814601335,Icterus dominicensis,22.479597,-78.34548,4,2023,25.40833,8.45,60.35714,210.32263,32,18,14,27.16667,22.65,27.83333,22.65,932,152,20,64.19711,387,72,316,72,8
527,4814413684,Icterus dominicensis,22.13374,-78.62433,10,2023,25.35833,9.16667,61.52126,205.52408,32.1,17.2,14.9,27.18333,22.58333,27.63333,22.58333,1303,197,27,64.04694,516,84,479,84,4
528,4814097452,Icterus dominicensis,22.410484,-80.95726,10,2023,25.25417,9.85833,62.79193,200.73112,32.2,16.5,15.7,27.5,22.6,27.5,22.6,1355,212,13,70.4881,600,78,600,78,12
529,4814050430,Icterus dominicensis,19.908167,-77.157135,5,2023,26.22917,9.55833,68.2738,146.48079,32.7,18.7,14,27.58333,24.31667,27.9,24.31667,1068,185,27,60.78056,424,93,338,93,8
530,4813610671,Icterus dominicensis,22.158913,-78.86305,11,2023,24.95417,8.55833,60.26995,206.40273,31.6,17.4,14.2,26.78333,22.18333,27.25,22.18333,1339,206,26,63.43629,542,92,492,92,83
531,4812863098,Icterus dominicensis,19.913002,-77.20243,7,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
533,4811412217,Icterus dominicensis,20.952988,-76.27194,10,2023,25.67083,8.775,61.36364,182.57574,32.6,18.3,14.3,26.21667,23.51667,27.8,23.26667,1030,151,26,52.88355,378,101,285,117,140
534,4810924649,Icterus dominicensis,19.922329,-77.196365,7,2023,26.2125,9.64167,68.38061,146.69269,32.7,18.6,14.1,27.58333,24.28333,27.88333,24.28333,1072,187,29,60.17857,425,96,336,96,14
535,4810692350,Icterus dominicensis,21.082415,-75.81641,10,2023,25.61667,7.18333,57.01058,184.37033,31.9,19.3,12.6,26.23333,24.2,27.81667,23.23333,1100,171,47,44.9516,429,161,217,223,134
536,4810536296,Icterus dominicensis,20.439957,-74.8104,4,2023,24.15,6.8,58.11966,168.90019,29.7,18,11.7,23.65,22.68333,26.1,22.03333,1973,269,89,32.62596,685,306,470,439,226
537,4810393080,Icterus dominicensis,20.242128,-74.36325,7,2022,23.44583,7.125,61.42241,152.0535,28.9,17.3,11.6,23,22.13333,25.2,21.53333,1715,265,79,36.50961,598,265,401,366,406
538,4808975722,Icterus dominicensis,22.322947,-81.16629,1,2023,25.225,8.98333,60.29083,206.51324,32,17.1,14.9,27.56667,22.55,27.56667,22.55,1218,206,12,69.14577,539,72,539,72,9
539,4808323069,Icterus dominicensis,18.457521,-68.42569,7,2023,26.325,8.28333,72.66082,121.34657,32,20.6,11.4,26.86667,24.88333,27.75,24.83333,1173,159,53,33.73597,399,176,320,205,19
540,4807645368,Icterus dominicensis,19.914497,-77.20384,10,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
541,4807361156,Icterus dominicensis,20.014849,-75.87385,10,2023,26.4,8.51667,65.51282,144.86673,32.7,19.7,13,27.71667,24.58333,28.15,24.58333,1138,183,36,50.86322,398,117,324,117,14
543,4806655310,Icterus dominicensis,21.87284,-80.198006,4,2023,25.09167,9.36667,63.71882,190.17735,31.9,17.2,14.7,26.76667,22.56667,27.15,22.56667,1228,200,11,69.10608,503,77,495,77,85
544,4806453297,Icterus dominicensis,23.068502,-82.113045,5,2023,24.7625,7.675,56.43383,213.29796,31.3,17.7,13.6,27.1,21.98333,27.16667,21.98333,1393,215,45,55.74841,546,145,530,145,77
545,4806292371,Icterus dominicensis,18.673338,-70.40099,10,2023,20.525,10.48333,73.31001,128.88509,27.2,12.9,14.3,21.76667,18.98333,21.9,18.73333,1368,185,53,36.14144,452,181,423,210,874
546,4806262692,Icterus dominicensis,19.914446,-77.203835,10,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
547,4806097353,Icterus dominicensis,17.990616,-71.66575,1,2020,27.39583,11.025,76.03448,121.00826,34.5,20,14.5,28.5,25.88333,28.9,25.88333,602,100,15,57.62736,259,57,201,57,11
548,4805884847,Icterus dominicensis,19.915041,-77.20364,4,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
549,4804693780,Icterus dominicensis,22.853914,-82.94185,6,2001,23.62917,8.475,58.85416,220.83994,30.7,16.3,14.4,26.03333,20.98333,26.06667,20.76667,1582,216,67,44.46796,593,218,574,218,205
550,4804648068,Icterus dominicensis,20.836662,-76.20442,12,2023,25.43333,8.5,61.15107,176.16278,32.2,18.3,13.9,26.86667,23.11667,27.5,23.11667,1038,167,24,57.97114,379,89,303,89,168
551,4804008099,Icterus dominicensis,18.318739,-71.58703,4,2023,24.55,11.38333,74.89036,121.58049,31.9,16.7,15.2,25.65,22.88333,25.95,22.88333,945,157,18,62.42661,394,61,312,61,417
552,4803655600,Icterus dominicensis,22.166069,-81.13723,5,2023,25.3125,8.29167,60.52311,193.21591,31.7,18,13.7,27.16667,22.83333,27.5,22.83333,1118,202,12,70.60997,504,64,481,64,7
553,4802804373,Icterus dominicensis,22.770252,-82.99933,3,2023,24.45,9.06667,60.04415,220.45406,31.6,16.5,15.1,26.86667,21.56667,26.86667,21.56667,1550,218,66,45.24277,583,210,583,210,82
554,4801868717,Icterus dominicensis,20.01982,-75.86917,10,2023,26.39167,8.53333,65.13995,146.11382,32.7,19.6,13.1,27.71667,24.55,28.15,24.55,1141,183,37,50.69131,399,118,326,118,8
555,4801565859,Icterus dominicensis,20.01451,-75.78277,5,2023,26.45833,8.95,67.80302,142.79408,32.7,19.5,13.2,27.76667,24.65,28.13333,24.65,1142,182,38,51.12526,404,120,318,120,43
556,4801275644,Icterus dominicensis,20.750013,-77.26667,8,2023,25.92083,9.20833,63.50574,176.6926,32.7,18.2,14.5,27.31667,23.48333,27.91667,23.48333,1184,188,17,69.56288,499,62,480,62,11
557,4799289624,Icterus dominicensis,21.807575,-79.74195,4,2023,25.5125,9.45833,63.05556,195.84464,32.5,17.5,15,27.28333,22.86667,27.65,22.86667,1344,217,13,70.79746,571,80,550,80,53
558,4799166414,Icterus dominicensis,19.880268,-71.65274,6,2023,26.47083,9.775,69.82144,154.63239,33.6,19.6,14,25.98333,28.21667,28.21667,24.5,788,122,32,35.85957,287,127,127,206,3
559,4798759613,Icterus dominicensis,19.184008,-69.27103,3,2023,25.4375,9.25833,75.88799,116.85508,31.4,19.2,12.2,25.16667,24.05,26.7,23.93333,2075,249,88,28.57371,653,332,525,409,64
560,4798273704,Icterus dominicensis,18.807257,-68.58042,4,2023,26.32083,8.275,75.22727,114.74198,31.9,20.9,11,26.91667,24.95,27.66667,24.93333,1364,166,61,30.77329,444,208,361,237,5
561,4798220119,Icterus dominicensis,18.840359,-70.70755,1,2001,14.26667,10.26667,72.30047,131.72516,20.7,6.5,14.2,15.55,12.45,15.66667,12.45,1451,226,33,53.84358,556,129,477,129,1872
562,4797931221,Icterus dominicensis,21.914768,-84.66156,3,2023,25.37083,8.95833,62.21065,195.05779,32,17.6,14.4,27.33333,23.1,27.5,22.73333,1375,220,41,56.58866,565,142,526,148,18
563,4797716079,Icterus dominicensis,22.515968,-79.699745,10,2023,25.1125,9.64167,62.60822,210.84383,32.4,17,15.4,26.93333,22.33333,27.45,22.33333,1383,210,45,55.43262,527,139,502,139,65
564,4797579658,Icterus dominicensis,20.80442,-75.568375,3,2023,26.00417,6.59167,56.82472,172.23738,31.8,20.2,11.6,26.66667,23.91667,28.06667,23.8,1206,171,52,41.49537,443,175,264,203,40
566,4796842913,Icterus dominicensis,22.618803,-83.72857,3,2023,23.25833,9.58333,62.22944,214.48492,30.4,15,15.4,25.53333,20.4,25.56667,20.4,1588,220,57,51.61626,620,190,614,190,309
567,4796649010,Icterus dominicensis,20.836365,-76.20377,12,2023,25.43333,8.5,61.15107,176.16278,32.2,18.3,13.9,26.86667,23.11667,27.5,23.11667,1038,167,24,57.97114,379,89,303,89,168
568,4796249074,Icterus dominicensis,20.737896,-77.25724,10,2023,25.9125,9.09167,63.13657,177.07378,32.7,18.3,14.4,27.3,23.48333,27.91667,23.48333,1180,187,17,69.99009,500,60,480,60,12
569,4796071723,Icterus dominicensis,20.942627,-76.33155,6,2023,25.79167,9.13333,62.98851,177.54428,32.7,18.2,14.5,27.3,23.68333,27.83333,23.43333,1021,153,25,55.47639,374,92,299,104,128
570,4796035018,Icterus dominicensis,18.38148,-71.535324,2,2023,27.37083,11.49167,76.61111,123.01994,34.8,19.8,15,28.46667,25.7,28.8,25.7,573,105,11,64.99169,235,42,170,42,52
571,4795701439,Icterus dominicensis,21.89153,-80.191055,4,2023,25.07917,9.40833,62.72222,195.90651,32,17,15,26.81667,22.48333,27.2,22.48333,1229,200,12,68.16221,501,82,493,82,69
572,4794702270,Icterus dominicensis,19.905113,-77.146805,10,2023,26.17083,9.54167,67.67139,147.20824,32.7,18.6,14.1,27.55,24.23333,27.85,24.23333,1073,185,28,60.7233,425,92,340,92,13
573,4794023937,Icterus dominicensis,19.114058,-70.61996,3,2023,23.10417,11.125,72.71243,144.11893,30.4,15.1,15.3,23.71667,21.48333,24.63333,21.11667,1333,196,59,33.99385,428,200,340,219,546
574,4793569077,Icterus dominicensis,18.268526,-71.322815,5,2023,27.425,11.53333,77.40492,113.72815,34.5,19.6,14.9,28.46667,25.86667,28.73333,25.86667,700,116,15,61.44948,286,60,214,60,42
575,4793292145,Icterus dominicensis,20.83787,-76.20029,12,2023,25.43333,8.5,61.15107,176.16278,32.2,18.3,13.9,26.86667,23.11667,27.5,23.11667,1038,167,24,57.97114,379,89,303,89,168
576,4792979145,Icterus dominicensis,21.826715,-78.84569,1,2023,25.50833,9.18333,62.04955,197.20587,32.3,17.5,14.8,27.11667,22.83333,27.71667,22.83333,1301,204,19,71.09883,546,67,536,67,47
577,4792251452,Icterus dominicensis,22.413164,-81.18655,12,2023,25.27083,8.975,59.83334,209.11565,32.1,17.1,15,27.63333,22.56667,27.63333,22.56667,1256,207,13,68.82285,561,76,561,76,7
578,4792114660,Icterus dominicensis,21.642145,-77.99114,9,2023,24.825,9.38333,62.9754,197.3633,31.9,17,14.9,26.51667,22.18333,27.06667,22.18333,1416,211,33,61.8173,555,110,490,110,138
579,4791953442,Icterus dominicensis,18.448954,-69.665405,2,2023,26.04167,10.31667,76.41975,113.89456,32.4,18.9,13.5,27.03333,24.66667,27.25,24.5,1374,188,49,44.13886,514,163,488,172,17
580,4791942293,Icterus dominicensis,22.096022,-78.327644,11,2023,25.49167,9.2,61.33333,208.18297,32.4,17.4,15,27.23333,22.7,27.83333,22.7,1122,173,25,63.34198,452,81,385,81,6
581,4790056635,Icterus dominicensis,19.914911,-77.2037,9,2023,26.25833,9.65,67.95775,145.61517,32.8,18.6,14.2,27.61667,24.33333,27.9,24.33333,1061,188,27,61.14074,425,93,333,93,8
583,4787738996,Icterus dominicensis,22.536919,-78.37781,8,2023,25.325,8.21667,59.97567,211.33234,31.8,18.1,13.7,27.11667,22.81667,27.76667,22.56667,938,153,18,65.0135,390,70,318,71,11
584,4786973573,Icterus dominicensis,18.703367,-70.38989,10,2023,19.9375,10.54167,73.20602,128.93137,26.6,12.2,14.4,21.2,18.38333,21.3,18.15,1359,189,52,37.87403,454,175,423,203,970
585,4785291213,Icterus dominicensis,22.005165,-78.54342,10,2023,25.31667,9.1,61.07383,205.98248,32.1,17.2,14.9,27.03333,22.55,27.6,22.55,1359,204,23,65.71616,557,78,530,78,11
586,4784388533,Icterus dominicensis,22.368332,-81.166046,2,2023,25.2875,9.05833,59.98896,209.99052,32.1,17,15.1,27.66667,22.56667,27.66667,22.56667,1245,207,13,68.79427,553,74,553,74,7
587,4783912405,Icterus dominicensis,18.364437,-71.535545,2,2023,26.89167,11.53333,76.37969,121.20295,34.3,19.2,15.1,27.96667,25.25,28.3,25.25,636,114,12,64.47965,263,45,194,45,123
588,4782843112,Icterus dominicensis,18.826704,-68.60199,4,2023,26.30417,8.25833,75.07576,115.45284,31.9,20.9,11,26.91667,24.91667,27.65,24.91667,1391,168,63,29.89352,450,217,366,217,3
589,4782711158,Icterus dominicensis,18.326923,-71.565704,2,2023,24.3375,11.49167,76.10375,116.07454,31.6,16.5,15.1,25.4,22.75,25.66667,22.75,993,165,17,63.78466,418,59,336,59,478
590,4781992897,Icterus dominicensis,20.01333,-75.637596,7,2023,19.55417,7.84167,62.73333,149.96147,25.4,12.9,12.5,20.91667,17.61667,21.25,17.61667,1783,268,49,53.25766,674,167,566,167,1032
591,4781762096,Icterus dominicensis,18.196173,-71.17814,2,1993,24.95417,10.775,76.41844,105.68948,31.6,17.5,14.1,25.95,23.5,26.16667,23.5,887,138,18,63.38611,383,63,304,63,340
592,4781365476,Icterus dominicensis,18.351852,-71.649734,1,2023,23.87917,11.25833,75.05556,117.98418,31.1,16.1,15,24.95,22.26667,25.21667,22.26667,1092,182,16,64.07262,457,60,369,60,538
594,4780784760,Icterus dominicensis,22.792795,-83.01435,3,2023,23.47083,8.50833,59.08565,221.65141,30.5,16.1,14.4,25.88333,20.81667,25.91667,20.58333,1595,218,69,44.24549,594,220,576,223,226
595,4780511311,Icterus dominicensis,21.807638,-79.74208,1,2023,25.5125,9.45833,63.05556,195.84464,32.5,17.5,15,27.28333,22.86667,27.65,22.86667,1344,217,13,70.79746,571,80,550,80,53
596,4779469106,Icterus dominicensis,20.67843,-74.95289,7,2023,26.24167,6.96667,59.54416,166.07545,31.9,20.2,11.7,25.75,24.83333,28.18333,24.15,1610,221,80,35.52689,600,274,326,378,6
597,4779228660,Icterus dominicensis,19.320961,-69.531815,2,2023,25.70417,9.24167,74.52957,122.68694,31.6,19.2,12.4,25.28333,24.3,27.01667,24.06667,2033,251,90,28.73014,632,325,507,395,10
