fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
1192,4382005495,Icterus abeillei,19.257748,-99.13889,10,2022,15.18333,15.38333,67.76799,174.54269,26.3,3.6,22.7,16.13333,12.96667,17.3,12.91667,786,166,8,96.72533,461,26,232,27,2369
1193,4381612206,Icterus abeillei,20.314934,-103.139534,10,2022,19.96667,13.13333,61.08527,243.78952,30.4,8.9,21.5,22.08333,19.23333,22.53333,16.6,863,230,3,119.383,596,13,429,30,1525
1194,4381207758,Icterus abeillei,20.381475,-99.99863,7,2022,17.53333,16.68333,64.16666,258.28397,30.1,4.1,26,19.6,15.31667,20.45,14.13333,580,124,6,92.65384,337,26,167,27,1940
1195,4381119138,Icterus abeillei,19.453707,-99.02799,5,2022,16.97917,16.64167,69.6304,185.44122,28.2,4.3,23.9,18.23333,14.58333,19.03333,14.43333,574,124,6,95.28371,345,20,178,21,2234
1196,4380894252,Icterus abeillei,20.202738,-100.00168,12,2022,15.2625,15.625,65.10416,216.3869,27,3,24,16.81667,13.41667,17.81667,12.43333,776,175,8,96.69388,461,30,213,32,2348
1197,4380539042,Icterus abeillei,20.592705,-100.28831,10,2022,17.65,17.11667,64.10737,268.03152,30.5,3.8,26.7,19.85,15.2,20.6,14.06667,549,131,4,98.88541,342,23,157,25,1974
1198,4380451885,Icterus abeillei,20.608042,-100.36002,11,2022,18.10833,16.76667,64.98708,263.62708,30.5,4.7,25.8,20.31667,15.61667,20.88333,14.55,563,128,5,95.70861,339,23,273,26,1884
1199,4380114186,Icterus abeillei,19.547274,-98.92582,9,2022,16.20833,17.8,68.99225,195.38812,28.3,2.5,25.8,17.53333,13.6,18.46667,13.6,555,113,6,91.16902,322,21,169,21,2242
1200,4379307443,Icterus abeillei,20.692522,-101.34702,10,2022,19.74583,16.44167,62.75445,281.31555,32.4,6.2,26.2,22.03333,19.43333,22.9,16.03333,641,162,4,110.40074,420,19,155,25,1724
1201,4378510140,Icterus abeillei,19.441185,-99.023254,10,2022,16.99583,16.75833,69.82639,182.67529,28.3,4.3,24,18.21667,14.65,19.03333,14.5,580,124,6,93.7121,343,21,177,22,2233
1202,4378414196,Icterus abeillei,20.467674,-100.012665,4,2022,17.61667,16.41667,63.63049,256.22549,29.8,4,25.8,19.75,15.3,20.41667,14.21667,528,116,5,94.09978,312,25,156,25,1891
1203,4378256470,Icterus abeillei,20.335693,-103.15003,10,2022,20.09583,14.65833,61.58964,248.1427,31.9,8.1,23.8,22.1,19.6,22.81667,16.71667,882,233,3,118.69695,604,14,205,30,1552
1204,4377755032,Icterus abeillei,19.766073,-99.34417,9,2022,14.67083,16.425,68.72385,190.91238,25.8,1.9,23.9,16.11667,12.08333,16.75,12.08333,748,160,9,93.40289,432,29,222,29,2343
1205,4377428848,Icterus abeillei,19.564226,-99.12412,8,2022,15.09583,15.30833,69.26848,174.08798,25.5,3.4,22.1,16.26667,12.75,17.05,12.75,686,140,8,91.57146,393,25,201,25,2435
1206,4377372741,Icterus abeillei,19.150328,-99.170555,7,2022,12.9875,15.04167,69.63734,155.98842,23.6,2,21.6,13.71667,10.86667,14.73333,10.86667,1240,269,7,100.31967,744,33,344,33,2970
1207,4376627613,Icterus abeillei,19.279037,-99.04261,10,2022,16.12917,16.04167,67.97317,179.79102,27.5,3.9,23.6,17.2,13.78333,18.25,13.76667,621,132,5,94.00149,355,21,181,22,2240
1208,4376586589,Icterus abeillei,20.463055,-102.1511,8,2022,19.22083,16.94167,62.98018,264.36423,32.3,5.4,26.9,21.31667,18.88333,22.21667,15.7,782,209,4,115.95689,533,16,187,25,1758
1209,4376575234,Icterus abeillei,21.179201,-101.68708,10,2022,18.97917,16.575,63.02282,281.34787,31.8,5.5,26.3,21.36667,18.5,22.05,15.21667,609,149,4,105.22936,386,22,279,33,1831
1210,4376504359,Icterus abeillei,21.531204,-99.03387,4,2022,22.75,11.88333,55.01543,349.3956,32.7,11.1,21.6,25.6,19.13333,26.3,17.91667,1634,349,35,78.49776,803,114,591,116,530
1211,4375686737,Icterus abeillei,19.319363,-99.19385,6,2022,15.68333,15,69.44444,168.17648,26,4.4,21.6,16.71667,13.41667,17.63333,13.41667,854,181,8,97.62879,503,27,246,27,2328
1212,4375235872,Icterus abeillei,19.275705,-99.019516,4,2022,16.37917,16.35833,68.15972,180.08153,28,4,24,17.4,14.03333,18.53333,14.03333,595,126,5,92.60173,337,21,172,21,2238
1213,4375213362,Icterus abeillei,21.568815,-102.15203,9,2006,17.39167,17.91667,63.76038,296.70029,30.9,2.8,28.1,19.41667,16.43333,20.71667,13.43333,582,145,3,108.05377,378,20,255,34,1900
1214,4375197763,Icterus abeillei,19.315329,-99.19598,3,2022,15.49583,14.94167,69.17439,168.35376,25.8,4.2,21.6,16.51667,13.23333,17.45,13.23333,861,181,9,96.76665,504,30,247,30,2341
1215,4374885240,Icterus abeillei,19.514347,-98.838264,5,2022,15.9625,17.20833,69.66936,189.94168,27.6,2.9,24.7,17.15,13.4,18.16667,13.4,571,115,6,88.86799,325,21,179,21,2318
1216,4374590014,Icterus abeillei,20.498888,-99.90872,3,2022,18.06667,16.4,63.32047,266.05136,30.4,4.5,25.9,20.28333,14.51667,20.91667,14.51667,488,101,5,88.94632,276,25,149,25,1886
1217,4374547256,Icterus abeillei,20.917831,-100.7274,5,2022,17.0125,15.55833,61.73942,274.88943,29.3,4.1,25.2,19.21667,14.58333,20.01667,13.35,544,123,7,94.72888,321,29,149,31,2015
1218,4373754370,Icterus abeillei,19.272707,-98.97558,3,2022,16.5125,16.60833,68.34705,182.01054,28.3,4,24.3,17.56667,14.16667,18.71667,14.15,583,124,4,92.8586,334,20,171,22,2232
1219,4373673829,Icterus abeillei,19.356693,-99.18725,7,2022,16.21667,15.05,69.67593,168.47354,26.5,4.9,21.6,17.26667,13.93333,18.15,13.93333,834,176,9,96.87302,487,28,236,28,2278
1220,4373134673,Icterus abeillei,19.639454,-99.247025,7,2022,15.72917,16.10833,68.83903,191.49481,26.6,3.2,23.4,17.15,13.1,17.8,13.1,703,146,6,93.99816,405,24,203,24,2303
1221,4372854983,Icterus abeillei,19.29473,-99.095314,12,2022,16.25833,15.63333,69.17404,173.5961,27,4.4,22.6,17.35,14,18.23333,13.9,681,147,6,97.08243,399,22,201,22,2237
1222,4372628956,Icterus abeillei,19.298,-98.955,6,2022,16.68333,16.45,68.82845,178.1768,28.2,4.3,23.9,17.71667,14.38333,18.8,14.31667,573,124,4,95.00992,336,17,173,20,2236
1223,4371844975,Icterus abeillei,19.499586,-99.20899,4,2022,16.49583,15.775,69.18859,183.14748,27.2,4.4,22.8,17.76667,13.98333,18.5,13.98333,790,169,7,98.2569,470,23,227,23,2259
1224,4371669996,Icterus abeillei,19.254007,-99.197685,6,2021,14.15,15.2,69.09091,166.3512,24.9,2.9,22,15.16667,11.93333,16.08333,11.93333,956,198,9,96.1993,565,34,284,34,2609
1225,4370558408,Icterus abeillei,19.469122,-98.80531,7,2022,14.75417,16.20833,70.16595,171.32449,25.9,2.8,23.1,15.71667,12.58333,16.8,12.48333,706,131,9,85.01702,383,30,228,30,2560
1226,4369499724,Icterus abeillei,20.405897,-103.2585,6,2022,19.95,16.1,60.98485,261.61212,33.2,6.8,26.4,21.93333,19.63333,23.03333,16.51667,885,237,3,119.12724,609,14,201,31,1564
1227,4369421719,Icterus abeillei,19.319624,-99.19354,10,2022,15.68333,15,69.44444,168.17648,26,4.4,21.6,16.71667,13.41667,17.63333,13.41667,854,181,8,97.62879,503,27,246,27,2328
1228,4368804023,Icterus abeillei,19.549604,-98.981514,11,2022,16.49167,17.7,69.41177,197.05598,28.3,2.8,25.5,17.93333,13.76667,18.61667,13.76667,553,115,6,93.53667,327,20,170,20,2235
1229,4368755246,Icterus abeillei,19.323515,-99.18885,6,2022,15.81667,15,69.12442,168.89122,26.2,4.5,21.7,16.85,13.55,17.76667,13.55,840,179,8,97.9603,496,26,242,26,2309
1230,4368665119,Icterus abeillei,19.261198,-98.98986,3,2022,16.47917,16.60833,68.06694,182.56329,28.4,4,24.4,17.48333,14.13333,18.71667,14.13333,581,124,4,93.28758,333,20,169,22,2235
1231,4367396064,Icterus abeillei,19.488539,-98.87089,10,2022,16.12917,17.19167,69.60189,188.54054,27.7,3,24.7,17.35,13.58333,18.31667,13.58333,576,117,7,89.39868,329,23,178,23,2280
1232,4366779266,Icterus abeillei,18.96957,-99.0522,4,2022,19.94167,13.75,67.07317,160.11122,30.5,10,20.5,20.53333,18.06667,22.03333,18.01667,1045,221,5,107.92296,641,21,287,30,1678
1233,4365952942,Icterus abeillei,19.320093,-99.19337,6,2022,15.68333,15,69.44444,168.17648,26,4.4,21.6,16.71667,13.41667,17.63333,13.41667,854,181,8,97.62879,503,27,246,27,2328
1234,4365414570,Icterus abeillei,20.29385,-103.24238,5,2022,19.62083,12.525,61.39706,230.58679,29.5,9.1,20.4,21.61667,18.86667,22.03333,16.41667,877,229,3,118.27992,595,13,427,31,1541
1235,4364263940,Icterus abeillei,19.5588,-99.120255,4,2022,15.09583,15.30833,69.26848,174.08798,25.5,3.4,22.1,16.26667,12.75,17.05,12.75,686,140,8,91.57146,393,25,201,25,2435
1236,4363936641,Icterus abeillei,19.275476,-99.0452,2,2022,16.12917,16.04167,67.97317,179.79102,27.5,3.9,23.6,17.2,13.78333,18.25,13.76667,621,132,5,94.00149,355,21,181,22,2240
1237,4363818527,Icterus abeillei,19.326427,-98.950935,4,2022,16.95,16.4,69.78724,178.88544,28.3,4.8,23.5,18,14.65,19.05,14.55,565,124,4,95.65269,335,16,173,18,2243
1238,4363543818,Icterus abeillei,19.344767,-99.09659,4,2022,16.77917,15.95833,70.61209,168.47523,27.6,5,22.6,17.81667,14.6,18.66667,14.46667,702,145,9,91.66985,396,28,202,28,2325
1239,4361536173,Icterus abeillei,19.336254,-99.138954,3,2022,16.70417,15.39167,69.96212,170.79306,27.2,5.2,22,17.8,14.48333,18.61667,14.36667,747,157,8,95.52321,432,26,216,26,2244
1240,4361314038,Icterus abeillei,20.591095,-101.17678,5,2022,19.07917,16.275,63.08139,271.97476,31.6,5.8,25.8,21.41667,18.31667,22.11667,15.45,653,156,5,106.51331,415,23,299,29,1714
1241,4360253802,Icterus abeillei,19.93241,-101.13926,6,2019,17.3,14.68333,64.40059,223.98253,28.3,5.5,22.8,19.15,16.76667,19.65,14.2,727,176,5,110.66985,474,18,334,29,1831
1242,4359424872,Icterus abeillei,19.4991,-98.85402,12,2022,15.93333,17.1,69.79592,186.17358,27.5,3,24.5,17.1,13.45,18.11667,13.45,581,116,6,88.40713,328,22,180,22,2327
1243,4359078992,Icterus abeillei,19.717272,-101.15603,5,2022,18.01667,17.3,66.53847,218.64597,30.8,4.8,26,19.45,18.03333,20.63333,15.11667,774,185,7,106.28471,498,26,195,36,1919
1244,4358443808,Icterus abeillei,19.47899,-98.57287,9,2022,12.39167,15.2,69.40639,168.89792,22.8,0.9,21.9,13.55,10.11667,14.26667,10.11667,887,157,11,83.37958,461,37,288,37,2819
1245,4357932188,Icterus abeillei,19.337461,-98.994675,7,2022,16.7625,16.19167,71.32893,166.85767,27.7,5,22.7,17.73333,14.63333,18.68333,14.48333,660,135,7,90.35079,374,25,199,25,2401
1246,4357876007,Icterus abeillei,19.343145,-99.124825,12,2022,16.84167,15.63333,69.79166,173.07164,27.5,5.1,22.4,17.93333,14.58333,18.76667,14.48333,718,151,8,94.55812,413,25,207,25,2243
1247,4357650954,Icterus abeillei,19.497406,-100.91754,7,2022,22.69167,17.08333,64.46541,217.26434,35.8,9.3,26.5,22.98333,22.95,25.61667,20.03333,962,255,5,116.20224,641,23,203,28,992
1248,4357122247,Icterus abeillei,18.922438,-99.595795,2,2022,16.41667,14.46667,69.55128,148.00696,26.7,5.9,20.8,16.93333,14.46667,18.18333,14.46667,1198,242,7,102.93556,709,32,353,32,2177
1249,4357090997,Icterus abeillei,19.437937,-99.02464,8,2022,16.99583,16.75833,69.82639,182.67529,28.3,4.3,24,18.21667,14.65,19.03333,14.5,580,124,6,93.7121,343,21,177,22,2233
1250,4356036838,Icterus abeillei,19.25773,-98.975945,10,2022,16.5,16.75,68.08943,183.94662,28.5,3.9,24.6,17.5,14.13333,18.76667,14.13333,590,126,4,93.73911,340,20,173,20,2235
1251,4355889525,Icterus abeillei,19.354443,-99.13225,5,2022,16.80833,15.51667,69.8949,173.28159,27.4,5.2,22.2,17.91667,14.55,18.75,14.45,726,153,7,95.21571,420,24,210,24,2243
1252,4355198222,Icterus abeillei,19.957232,-100.95496,6,2022,17.55,15.03333,64.52074,224.80295,28.9,5.6,23.3,19.26667,17.36667,20.1,14.53333,695,170,6,108.41191,447,22,162,28,1832
1253,4355182310,Icterus abeillei,19.294807,-99.199455,7,2022,15.14167,14.86667,68.50999,171.52835,25.6,3.9,21.7,16.15,12.86667,17.15,12.86667,867,181,9,96.61777,507,30,249,30,2344
1254,4353732482,Icterus abeillei,19.333456,-98.981125,10,2022,16.89167,16.23333,70.57971,173.25537,28,5,23,17.91667,14.66667,18.86667,14.53333,610,128,6,91.36052,349,22,185,22,2340
1255,4353279041,Icterus abeillei,19.689981,-98.84315,4,2022,15.6875,17.35833,69.43333,193.68584,27.4,2.4,25,17.03333,13.08333,17.88333,13.08333,504,95,5,85.45307,277,19,159,19,2289
1256,4353074273,Icterus abeillei,20.550722,-103.15303,4,2022,20.8125,17.45833,62.1293,272.698,34.6,6.5,28.1,22.91667,20.41667,23.91667,17.18333,869,242,4,120.55614,608,14,192,29,1462
1257,4352623541,Icterus abeillei,19.025969,-99.14231,6,2022,14.35833,13.1,70.43011,137.4745,23.4,4.8,18.6,15.15,12.46667,15.93333,12.46667,1062,205,7,94.93382,601,34,311,34,2544
1258,4352447854,Icterus abeillei,19.225082,-99.08851,6,2022,15.075,15.5,67.09956,181.36479,26.6,3.5,23.1,16.05,12.8,17.3,12.73333,749,156,7,95.47205,437,25,224,26,2404
1259,4352097955,Icterus abeillei,18.918425,-99.20948,6,2022,21.9375,14.375,68.45238,164.6225,32.6,11.6,21,22.18333,20.88333,24.03333,19.9,1162,242,4,108.55582,705,21,305,22,1490
1260,4352020102,Icterus abeillei,19.347822,-99.12342,7,2022,16.84167,15.63333,69.79166,173.07164,27.5,5.1,22.4,17.93333,14.58333,18.76667,14.48333,718,151,8,94.55812,413,25,207,25,2243
1261,4351387689,Icterus abeillei,19.29855,-99.18657,3,2022,15.34167,14.93333,68.50153,172.21594,25.8,4,21.8,16.36667,13.05,17.36667,13.05,857,178,9,95.93821,496,29,246,29,2313
1262,4351379061,Icterus abeillei,19.354284,-99.04863,5,2022,17.23333,16.31667,70.63492,175.98209,28.3,5.2,23.1,18.33333,14.96667,19.23333,14.83333,609,130,6,94.20301,354,21,181,21,2242
1263,4351025445,Icterus abeillei,19.338459,-99.131676,12,2022,16.76667,15.5,70.13575,170.44502,27.3,5.2,22.1,17.86667,14.55,18.66667,14.43333,733,154,7,95.08804,423,25,212,25,2242
1264,4349722146,Icterus abeillei,19.279743,-99.062706,12,2022,15.975,15.83333,67.95422,180.5484,27.1,3.8,23.3,17.08333,13.61667,18.06667,13.56667,643,137,6,94.53234,369,22,188,23,2238
1265,4349714094,Icterus abeillei,19.333982,-98.97838,6,2022,16.89167,16.23333,70.57971,173.25537,28,5,23,17.91667,14.66667,18.86667,14.53333,610,128,6,91.36052,349,22,185,22,2340
1266,4349107664,Icterus abeillei,19.623796,-99.0159,10,2022,16.42083,16.94167,69.43306,195.68596,27.8,3.4,24.4,17.83333,13.73333,18.55,13.73333,568,110,7,88.71072,319,23,166,23,2245
1267,4348007519,Icterus abeillei,19.651007,-99.08032,7,2022,16.2625,16.99167,69.07182,202.57574,27.7,3.1,24.6,17.78333,13.48333,18.43333,13.48333,596,118,6,90.51733,338,22,173,22,2245
1268,4347989364,Icterus abeillei,19.299,-98.957,6,2022,16.68333,16.45,68.82845,178.1768,28.2,4.3,23.9,17.71667,14.38333,18.8,14.31667,573,124,4,95.00992,336,17,173,20,2236
1269,4346842125,Icterus abeillei,19.172474,-98.97156,2,2022,14.15833,14.78333,67.5038,178.88333,25.2,3.3,21.9,15.2,11.81667,16.31667,11.81667,920,182,7,94.19456,533,33,284,33,2638
1270,4346832080,Icterus abeillei,19.441963,-99.012535,9,2022,16.925,16.78333,69.64039,185.552,28.2,4.1,24.1,18.18333,14.53333,18.98333,14.36667,576,123,6,93.62716,341,22,176,22,2232
1271,4346112878,Icterus abeillei,19.309769,-99.09956,12,2022,16.5625,15.74167,69.6534,173.3903,27.3,4.7,22.6,17.65,14.31667,18.51667,14.2,683,145,7,94.88968,394,24,199,24,2238
1272,4346036245,Icterus abeillei,19.332565,-99.21262,7,2022,15.50833,14.93333,69.78193,165.40356,25.7,4.3,21.4,16.53333,13.28333,17.41667,13.28333,888,185,10,95.74377,516,32,252,32,2355
1273,4345668722,Icterus abeillei,19.50153,-98.819145,5,2022,15.55,16.88333,69.47874,183.67462,27.1,2.8,24.3,16.66667,13.1,17.71667,13.1,593,117,7,87.9075,333,22,188,22,2388
1274,4345656667,Icterus abeillei,20.313814,-103.156944,3,2022,19.98333,13.48333,61.28788,244.10629,30.7,8.7,22,22.05,19.33333,22.55,16.61667,876,232,3,119.67456,604,13,433,29,1530
1275,4342523792,Icterus abeillei,19.296993,-99.09453,10,2022,16.25833,15.63333,69.17404,173.5961,27,4.4,22.6,17.35,14,18.23333,13.9,681,147,6,97.08243,399,22,201,22,2237
1276,4342404738,Icterus abeillei,19.944427,-102.29491,5,2022,19.70833,17.23333,64.06444,247.66943,32.6,5.7,26.9,21.6,19.4,22.55,16.38333,804,191,4,111.28168,531,16,192,34,1654
1277,4342304377,Icterus abeillei,19.256725,-99.03519,2,2022,15.96667,16.05,67.15482,184.56746,27.8,3.9,23.9,16.95,13.61667,18.26667,13.61667,632,133,6,92.95854,359,23,185,23,2273
1278,4341853676,Icterus abeillei,19.25536,-99.19143,3,2022,14.2875,15.225,68.58108,168.51122,25.1,2.9,22.2,15.26667,12.06667,16.26667,12.06667,920,190,8,95.76072,541,32,273,36,2545
1279,4340883422,Icterus abeillei,19.338528,-98.99423,5,2022,16.7625,16.19167,71.32893,166.85767,27.7,5,22.7,17.73333,14.63333,18.68333,14.48333,660,135,7,90.35079,374,25,199,25,2401
1280,4340748177,Icterus abeillei,20.288002,-103.23088,5,2022,19.75417,12.09167,61.37902,229.83649,29.2,9.5,19.7,21.81667,18.93333,22.15,16.56667,877,230,3,119.42967,601,13,430,29,1523
1281,4340380075,Icterus abeillei,19.894768,-99.13761,3,2022,15.34167,17.13333,68.53333,205.62358,26.9,1.9,25,16.93333,12.5,17.51667,12.5,551,105,6,82.83723,290,23,171,23,2261
1282,4339996538,Icterus abeillei,19.302101,-99.10028,3,2022,16.42083,15.59167,69.2963,172.69862,27.1,4.6,22.5,17.5,14.16667,18.36667,14.06667,693,149,7,96.83548,405,23,204,23,2238
1283,4339965482,Icterus abeillei,19.333092,-98.98409,6,2022,16.47083,16.075,71.44445,163.26857,27.3,4.8,22.5,17.43333,14.38333,18.33333,14.23333,701,145,6,92.969,407,23,216,24,2466
1284,4339664225,Icterus abeillei,19.299,-98.955,4,2022,16.68333,16.45,68.82845,178.1768,28.2,4.3,23.9,17.71667,14.38333,18.8,14.31667,573,124,4,95.00992,336,17,173,20,2236
1285,4338391704,Icterus abeillei,20.69526,-99.87105,9,2022,17.4625,16.29167,63.63932,245.82076,29.9,4.3,25.6,19.3,14.21667,20.26667,14.21667,469,93,5,85.37156,253,24,154,24,2010
1286,4338334248,Icterus abeillei,20.100163,-99.11961,3,2022,16.00833,16.81667,67.26667,215.68953,27.8,2.8,25,17.6,13.1,18.4,13.1,457,80,6,76.35839,224,22,155,22,2120
1287,4337836089,Icterus abeillei,19.521269,-99.10822,9,2022,16.4,15.75,68.77729,180.1136,27.2,4.3,22.9,17.58333,14.05,18.43333,13.96667,612,131,6,96.55163,369,18,187,19,2251
1288,4336546460,Icterus abeillei,19.53541,-99.07089,2,2022,16.49583,16.05833,69.21696,183.15987,27.4,4.2,23.2,17.75,14.1,18.53333,14.01667,591,123,6,94.3167,350,19,179,21,2251
1289,4336179365,Icterus abeillei,20.296991,-103.25142,7,2022,19.61667,12.51667,61.35621,230.87122,29.5,9.1,20.4,21.61667,18.86667,22.03333,16.41667,873,227,3,117.67049,590,13,424,31,1534
1290,4335223769,Icterus abeillei,20.913664,-100.746666,2,2022,17.32917,15.575,61.3189,283.22379,29.6,4.2,25.4,19.65,14.78333,20.38333,13.55,556,123,6,94.13036,323,26,154,30,1904
1291,4334508746,Icterus abeillei,20.8134,-100.8174,5,2022,17.75,15.86667,61.738,275.21066,30.3,4.6,25.7,19.88333,15.4,20.86667,14.13333,597,134,6,99.6412,360,25,166,26,1869
1292,4334312026,Icterus abeillei,19.47347,-100.49113,1,2022,20.26667,16.55,67.00405,196.05582,32.5,7.8,24.7,21.41667,20.31667,22.78333,17.73333,857,194,5,104.84486,531,26,208,34,1432
1293,4333159476,Icterus abeillei,19.299063,-99.18682,4,2022,15.34167,14.93333,68.50153,172.21594,25.8,4,21.8,16.36667,13.05,17.36667,13.05,857,178,9,95.93821,496,29,246,29,2313
1294,4333107529,Icterus abeillei,19.25738,-99.04863,2,2022,15.92917,15.975,67.12185,187.37976,27.7,3.9,23.8,16.95,13.53333,18.25,13.53333,637,134,7,93.34807,362,24,185,24,2258
1295,4332491509,Icterus abeillei,19.601616,-98.95517,4,2022,16.3375,17.24167,69.52285,194.68069,27.9,3.1,24.8,17.7,13.68333,18.5,13.68333,541,108,5,91.05681,311,20,162,20,2241
1296,4331284438,Icterus abeillei,20.895529,-101.273315,3,2022,18.825,15.86667,62.46719,270.71036,31.2,5.8,25.4,21.01667,18.43333,21.86667,15.21667,641,157,5,107.96001,412,21,157,30,1879
1297,4331063472,Icterus abeillei,19.181078,-99.87246,4,2022,10.91667,12.91667,71.75926,166.46503,18.9,0.9,18,12.31667,8.55,12.46667,8.55,1115,211,11,91.15252,620,42,609,42,2994
1298,4330665985,Icterus abeillei,19.172613,-98.97712,9,2022,14.14167,14.78333,67.50381,179.01033,25.1,3.2,21.9,15.18333,11.78333,16.28333,11.78333,915,181,7,94.3122,531,33,283,33,2628
1299,4329884812,Icterus abeillei,19.526138,-99.042015,3,2022,16.72917,16.44167,69.37412,189.43048,27.8,4.1,23.7,18.05,14.26667,18.78333,14.11667,577,120,6,93.75624,341,20,176,21,2238
1300,4329470945,Icterus abeillei,20.32656,-103.22162,7,2022,18.13333,14.16667,62.40822,231.99071,29.4,6.7,22.7,20.03333,17.58333,20.66667,15,896,226,5,111.19947,582,20,207,35,1917
1301,4328625285,Icterus abeillei,20.33596,-103.12134,3,2022,19.88333,13.83333,61.48148,242.34962,30.9,8.4,22.5,21.91667,19.26667,22.45,16.55,866,230,3,118.44202,594,14,429,31,1576
1302,4328603407,Icterus abeillei,19.319014,-99.30114,1,2022,13.3625,13.70833,72.53086,153.68393,22.2,3.3,18.9,14.63333,11.2,14.91667,11.2,1081,220,10,95.35958,632,39,311,39,2921
1303,4327723649,Icterus abeillei,19.325962,-99.0917,1,2022,16.75417,15.90833,70.08076,170.69987,27.6,4.9,22.7,17.8,14.53333,18.66667,14.41667,691,144,8,92.67065,391,26,199,26,2277
1304,4327426689,Icterus abeillei,20.376596,-99.92029,2,2022,16.92083,16.10833,64.43333,245.67587,29,4,25,18.81667,14.78333,19.71667,13.66667,561,120,5,93.4362,330,24,170,25,2032
1305,4327267097,Icterus abeillei,19.335161,-98.97573,2,2022,16.89167,16.23333,70.57971,173.25537,28,5,23,17.91667,14.66667,18.86667,14.53333,610,128,6,91.36052,349,22,185,22,2340
1306,4326323801,Icterus abeillei,19.355251,-99.04853,10,2022,17.23333,16.31667,70.63492,175.98209,28.3,5.2,23.1,18.33333,14.96667,19.23333,14.83333,609,130,6,94.20301,354,21,181,21,2242
1307,4325626832,Icterus abeillei,19.324451,-99.18114,3,2022,15.9625,15.05833,69.39324,168.87494,26.3,4.6,21.7,17,13.68333,17.9,13.68333,829,175,9,96.70722,484,28,237,28,2295
1308,4325608754,Icterus abeillei,19.487509,-98.87325,3,2022,16.12917,17.19167,69.60189,188.54054,27.7,3,24.7,17.35,13.58333,18.31667,13.58333,576,117,7,89.39868,329,23,178,23,2280
1309,4325127897,Icterus abeillei,19.491865,-98.88455,3,2022,16.2875,17.275,69.65726,190.31224,27.9,3.1,24.8,17.55,13.71667,18.48333,13.71667,574,117,6,89.81351,329,22,176,22,2252
1310,4322798703,Icterus abeillei,19.299824,-99.09414,1,2022,16.25833,15.63333,69.17404,173.5961,27,4.4,22.6,17.35,14,18.23333,13.9,681,147,6,97.08243,399,22,201,22,2237
1311,4322282065,Icterus abeillei,20.915834,-100.73654,11,2022,17.10417,15.54167,61.42951,278.34299,29.4,4.1,25.3,19.36667,14.61667,20.11667,13.38333,548,123,6,94.60542,322,28,150,32,1984
1312,4321528618,Icterus abeillei,19.298,-98.957,2,2022,16.68333,16.45,68.82845,178.1768,28.2,4.3,23.9,17.71667,14.38333,18.8,14.31667,573,124,4,95.00992,336,17,173,20,2236
1313,4321470806,Icterus abeillei,21.013159,-102.625046,10,2022,18.30417,18.65833,63.03491,292.353,32.4,2.8,29.6,20.93333,17.46667,21.56667,14.45,775,213,2,119.06668,533,14,379,28,1833
1314,4320897571,Icterus abeillei,19.111044,-99.77474,3,2022,6.46667,12.53333,75.0499,114.4817,14.4,-2.3,16.7,7.25,5.3,7.55,4.8,1470,283,20,88.39542,810,77,385,78,4414
1315,4320553408,Icterus abeillei,19.260592,-99.074135,11,2022,15.86667,15.71667,67.16525,184.16068,27.3,3.9,23.4,16.93333,13.5,18.08333,13.46667,667,141,7,94.06934,381,25,194,26,2241
1316,4320339176,Icterus abeillei,19.471123,-98.809395,3,2022,14.93333,16.33333,69.80057,172.76276,26.2,2.8,23.4,15.91667,12.73333,17,12.65,689,130,8,85.83276,377,28,220,28,2530
1317,4320331100,Icterus abeillei,19.324326,-99.00861,8,2022,16.375,16.11667,71.31268,160.6167,27.3,4.7,22.6,17.31667,14.33333,18.23333,14.18333,717,148,7,93.29962,417,24,219,25,2473
1318,4319962828,Icterus abeillei,19.287458,-99.08947,2,2022,16.125,15.63333,68.56725,176.68024,26.9,4.1,22.8,17.23333,13.81667,18.13333,13.73333,673,145,7,96.54405,393,23,198,23,2238
1319,4319490585,Icterus abeillei,19.28221,-98.97947,4,2022,16.50417,16.54167,68.354,181.9023,28.2,4,24.2,17.56667,14.15,18.68333,14.11667,580,123,4,92.34289,332,21,169,22,2237
1320,4319236056,Icterus abeillei,18.997116,-98.853905,5,2022,17.1125,15.125,67.52232,168.7942,28.7,6.3,22.4,17.36667,15.08333,19.28333,15.05,904,176,5,100.33807,523,20,272,27,2149
1321,4318450273,Icterus abeillei,19.350794,-99.122574,2,2022,16.87083,15.65833,70.21674,172.145,27.5,5.2,22.3,17.96667,14.63333,18.8,14.51667,715,150,8,94.35593,411,25,207,25,2241
1322,4317929397,Icterus abeillei,19.261269,-98.988525,12,2022,16.47917,16.60833,68.06694,182.56329,28.4,4,24.4,17.48333,14.13333,18.71667,14.13333,581,124,4,93.28758,333,20,169,22,2235
