fid,gbifID,species,decimalLat,decimalLon,month,year,1_Annual_Mean_Temp,2_Mean_Diurnal_Range,3_Isothermality,4_Temperature Seasonality,5_Max_Temp_Warmest_Month,6_Min_Temp_Coldest_Month,7_Temp_Annual_Range,8_Mean_Temp_Wettest_Quarter,9_Mean_Temp_Driest_Quarter,10_Mean_Temp_Warmest_Quarter,11_Mean_Temp_Coldest_Quarter,12_Annual_Precip,13_Precip_Wettest_Month,14_Precip_Driest_Month,15_Precip_Seasonality,16_Precip_Wettest_Quarter,17_Precip_Driest_Quarter,18_Precip_Warmest_Quarter,19_Precip_Coldest_Quarter,20_Elevation
126,4169251171,Sceloporus gadoviae,17.73336,-96.95361,7,1996,25.275,14.73333,63.23319,241.16666,37,13.7,23.3,26.6,23.41667,28.25,22.15,557,113,5,95.41306,318,19,166,20,720
127,4169279293,Sceloporus gadoviae,17.584326,-97.0000542,4,1997,22.15417,15.35833,65.07768,227.48085,33.7,10.1,23.6,23.46667,20.55,24.86667,19.2,902,168,12,88.62048,485,40,262,40,1328
128,4169266338,Sceloporus gadoviae,16.82,-99.91,12,1975,26.90833,6.7,71.2766,93.73155,31.6,22.2,9.4,27.8,25.93333,27.95,25.68333,1236,289,2,118.30511,805,9,765,14,24
129,4169232430,Sceloporus gadoviae,17.62,-96.92,8,1963,24.30833,15.23333,65.09972,228.27249,36,12.6,23.4,25.5,21.36667,27.1,21.36667,854,168,11,92.00649,474,33,248,33,1021
130,4169226786,Sceloporus gadoviae,17.7357068,-96.9669979,7,1996,25.3625,14.775,63.14103,243.23694,37.1,13.7,23.4,26.7,22.2,28.35,22.2,517,107,4,98.35425,301,15,156,15,694
131,4169232328,Sceloporus gadoviae,17.91,-99.11,6,1980,26.88333,16.05,70.70485,153.18336,38.1,15.4,22.7,27.35,26,28.93333,25.11667,1065,233,3,109.81998,650,17,302,19,632
132,4169238842,Sceloporus gadoviae,17.59531,-96.59329,2,2005,18.57917,12.225,62.05584,192.27652,28.8,9.1,19.7,18.91667,17.51667,21,16.18333,2353,452,28,86.46916,1266,106,514,241,1882
133,4169278351,Sceloporus gadoviae,18.53,-99.61,7,1972,21.72917,14.525,67.87383,157.51563,32.8,11.4,21.4,22.13333,20.9,23.83333,19.95,1164,242,4,107.63426,701,18,335,32,1525
134,4169147192,Sceloporus gadoviae,18.45636,-98.82236,11,2008,23.9125,16.575,72.06522,165.73698,35.2,12.2,23,24.13333,22.91667,26.03333,21.9,958,207,2,106.04573,584,12,265,29,1202
135,4169236786,Sceloporus gadoviae,18.26,-99.13,11,1980,24.475,16.43333,69.92908,170.64714,36.1,12.6,23.5,25.03333,23.6,26.68333,22.41667,1000,215,3,109.83747,622,13,289,24,1134
136,2423879162,Sceloporus gadoviae,17.942081,-99.601887,6,1954,27.0125,15.14167,69.14003,162.80394,38,16.1,21.9,26.75,26.26667,29.23333,25.23333,1143,251,2,111.89964,708,16,308,28,640
137,2423880145,Sceloporus gadoviae,18.35,-101.733333,12,1954,25.77083,14.50833,77.58467,93.33365,35,16.3,18.7,26.13333,25.28333,26.98333,24.63333,740,181,1,118.48695,510,4,305,23,334
138,786280941,Sceloporus gadoviae,18.33,-97.45,7,1972,21.40417,15.30833,67.14182,218.86543,32.6,9.8,22.8,22.73333,18.46667,23.91667,18.46667,487,112,3,96.18942,252,17,175,17,1543
139,4168584139,Sceloporus gadoviae,17.941667,-99.608333,,,27.0125,15.14167,69.14003,162.80394,38,16.1,21.9,26.75,26.26667,29.23333,25.23333,1143,251,2,111.89964,708,16,308,28,640
140,1894931724,Sceloporus gadoviae,18.458333,-99.341667,,,20.70417,13.54167,68.04858,153.73322,31.1,11.2,19.9,21.23333,19.83333,22.65,18.85,1104,232,5,106.47876,675,21,329,30,1755
141,4168591384,Sceloporus gadoviae,18.608333,-99.391667,,,24.6375,16.625,65.71146,211.46809,37,11.7,25.3,25.45,22.15,27.36667,22.01667,1046,222,4,110.47116,651,17,300,27,951
142,1894931829,Sceloporus gadoviae,19.291667,-101.975,,,22.51667,15.95,66.45834,190.75607,34.3,10.3,24,23.2,22.28333,24.85,20,867,216,4,114.32229,571,13,188,26,937
143,1894931698,Sceloporus gadoviae,18.641667,-97.625,,,17.73333,16.11667,69.46839,192.58214,29,5.8,23.2,19.48333,15.16667,19.93333,15.16667,499,110,3,88.26212,247,16,212,16,1901
144,1894931752,Sceloporus gadoviae,17.808333,-97.791667,,,21.36667,16.61667,69.81793,183.88895,33.1,9.3,23.8,22.25,19.05,23.61667,19.03333,646,142,5,94.22457,342,19,224,28,1631
145,4168581636,Sceloporus gadoviae,17.958333,-102.191667,,,27.65417,11.65833,79.85161,105.3017,34.1,19.5,14.6,28.73333,26.43333,28.76667,26.26667,1303,378,0,120.06313,881,6,686,21,10
146,1894931740,Sceloporus gadoviae,19.575,-101.658333,,,16.87083,16.375,64.21569,235.57915,28.9,3.4,25.5,18.23333,16.46667,19.36667,13.63333,944,219,5,107.66192,606,20,206,42,2044
147,4168596178,Sceloporus gadoviae,18.258333,-97.191667,3,1993,24.29583,19.14167,70.63345,244.4982,37.5,10.4,27.1,25.71667,21.05,27.18333,21.05,406,84,3,95.82462,227,13,133,13,991
148,1894931733,Sceloporus gadoviae,18.320563,-97.351677,,,23.34167,17.88333,69.58495,236.58392,35.8,10.1,25.7,24.36667,21.46667,26.06667,20.16667,375,90,3,99.87564,195,13,132,13,1232
149,4168593747,Sceloporus gadoviae,18.275,-97.191667,7,1993,24.17917,18.95833,70.47707,242.36017,37.3,10.4,26.9,25.6,20.95,27.01667,20.95,413,86,3,96.50043,232,11,137,11,1002
150,4168595848,Sceloporus gadoviae,17.808333,-96.975,,,25.23333,14.85,63.19149,244.73856,37,13.5,23.5,26.61667,23.3,28.23333,22.05,572,118,5,97.7519,331,18,166,19,656
151,1894931717,Sceloporus gadoviae,19.191667,-101.458333,,,21.39167,16.48333,66.73415,184.42578,33.6,8.9,24.7,21.88333,21.36667,23.76667,19.05,1040,273,4,118.42892,704,15,217,28,1277
152,1894931635,Sceloporus gadoviae,17.008333,-98.075,,,21.24583,12.925,70.24456,138.30891,29.7,11.3,18.4,22.28333,19.9,22.7,19.28333,1668,331,9,101.17354,946,33,462,38,1431
153,1894931759,Sceloporus gadoviae,18.341667,-97.358333,,,22.875,17.43333,69.17989,233.50589,35.1,9.9,25.2,23.91667,21.01667,25.55,19.73333,441,105,3,98.53013,227,17,153,19,1313
154,4168603138,Sceloporus gadoviae,18.458333,-97.375,,,20.925,15.8,67.52137,224.29181,32.3,8.9,23.4,21.95,19.18333,23.48333,17.93333,620,134,6,89.2252,307,30,204,31,1534
155,1894931692,Sceloporus gadoviae,19.091667,-102.091667,,,24.775,16.68333,69.22545,163.75563,36.7,12.6,24.1,25.1,24.58333,26.93333,22.7,869,201,4,111.03921,562,13,180,32,561
156,1894931715,Sceloporus gadoviae,17.791667,-99.575,,,25.97917,14.925,70.07042,157.47235,36.7,15.4,21.3,25.88333,25.15,28.1,24.2,1152,253,3,111.96413,721,17,302,30,776
157,1894931775,Sceloporus gadoviae,19.091667,-102.075,,,24.87083,16.55833,69.28173,165.38464,36.6,12.7,23.9,25.26667,24.61667,27,22.73333,861,201,3,112.61129,563,11,179,29,487
158,1894931838,Sceloporus gadoviae,18.258333,-99.541667,,,25.5375,16.425,66.76829,194.15463,37.7,13.1,24.6,26.16667,24.55,28.11667,23.23333,1029,216,3,110.8353,636,15,287,25,917
159,1894931737,Sceloporus gadoviae,18.341667,-96.591667,,,25.66667,10.5,58.98877,230.78258,35,17.2,17.8,26.98333,23.15,28.11667,22.41667,2509,523,32,97.19347,1469,109,618,120,70
160,1894931767,Sceloporus gadoviae,17.691667,-99.541667,,,24.8125,14.19167,69.90969,160.56895,35.1,14.8,20.3,24.9,25.45,26.91667,22.9,1035,219,3,110.54097,648,17,265,30,1003
161,4168584293,Sceloporus gadoviae,18.441667,-99.558333,2,1993,22.75,14.68333,67.66513,169.42416,33.7,12,21.7,22.8,21.81667,25,20.76667,1281,263,4,108.88327,778,18,363,32,1337
162,4168586454,Sceloporus gadoviae,18.608333,-98.408333,6,1992,22.77083,16.675,71.56653,180.89998,34.1,10.8,23.3,23.75,20.45,25.01667,20.45,731,167,3,103.92861,436,13,244,13,1310
163,1894931722,Sceloporus gadoviae,17.708333,-99.541667,,,24.8,14.18333,69.86864,160.19875,35.1,14.8,20.3,24.9,25.45,26.88333,22.88333,1014,213,3,110.40938,634,16,260,30,1020
164,1894931671,Sceloporus gadoviae,18.600833,-99.543068,,,20.82917,13.90833,67.19002,171.1918,31.4,10.7,20.7,21.51667,19.78333,23.01667,18.73333,1094,231,5,107.03117,664,21,324,31,1596
165,4168584089,Sceloporus gadoviae,17.341667,-99.491667,,,23.03333,12.35,74.39759,125.34196,31.1,14.5,16.6,23.58333,23.1,24.46667,21.33333,1034,234,2,108.80349,659,12,234,21,1288
166,4168600638,Sceloporus gadoviae,18.608333,-98.991667,5,1974,23.725,16.35,68.69747,180.04417,35.4,11.6,23.8,24.4,22.65,26.06667,21.55,900,192,3,108.24718,559,15,265,26,1240
167,1894931739,Sceloporus gadoviae,18.425,-99.541667,,,24.4875,15.75833,66.7726,188.05373,36,12.4,23.6,25.16667,23.38333,26.96667,22.23333,1067,227,3,111.46198,667,16,302,27,936
168,4168600541,Sceloporus gadoviae,18.608333,-99.425,,,24.5,16.43333,65.47145,207.81326,36.8,11.7,25.1,25.31667,22.05,27.18333,21.91667,1053,224,4,110.83476,657,17,302,27,956
169,4168595715,Sceloporus gadoviae,17.858333,-99.575,2,1993,26.30833,14.78333,70.06319,156.84145,36.9,15.8,21.1,26.21667,25.43333,28.43333,24.51667,1153,251,3,111.63193,716,17,306,22,720
170,1894931788,Sceloporus gadoviae,18.708333,-97.325,7,1932,15.1875,13.04167,63.92974,210.37979,25.5,5.1,20.4,16.1,13.56667,17.63333,12.43333,761,139,14,77.13396,363,50,243,63,1928
171,1894931710,Sceloporus gadoviae,18.441667,-99.575,,,22.7,14.85,67.19456,171.72917,33.9,11.8,22.1,23.23333,21.76667,25,20.71667,1252,257,4,109.14106,764,17,357,31,1366
172,1894931745,Sceloporus gadoviae,18.841667,-100.658333,,,27.59583,16.125,64.24303,212.34042,40.4,15.3,25.1,27.05,28.4,30.7,25.43333,945,227,1,117.79207,627,8,211,17,404
173,1894931799,Sceloporus gadoviae,18.775,-99.475,,,22.8375,15.05833,66.33627,186.25648,34.1,11.4,22.7,23.01667,20.61667,25.28333,20.56667,1093,228,3,108.39319,661,22,313,31,1183
174,4168594260,Sceloporus gadoviae,18.525,-98.575,,,23.76667,17,71.42857,187.05049,35.2,11.4,23.8,24.8,21.36667,26.1,21.36667,740,157,2,103.3698,430,12,235,12,1150
175,4168594071,Sceloporus gadoviae,18.808333,-99.241667,,,23.625,16.35,67.28395,193.84271,35.5,11.2,24.3,24.5,21.25,26.11667,21.21667,951,202,4,108.33257,578,19,275,28,1144
176,1894931697,Sceloporus gadoviae,17.675,-99.541667,,,24.12917,14.00833,70.74916,152.1282,34.3,14.5,19.8,24.2,24.75,26.11667,22.31667,821,186,2,109.35699,518,13,209,28,1238
177,1894931789,Sceloporus gadoviae,17.558333,-98.591667,,,23.6625,14.95833,69.57365,161.57076,34.6,13.1,21.5,24.23333,21.83333,25.81667,21.73333,894,195,4,104.08562,541,17,253,19,1269
178,4168595894,Sceloporus gadoviae,18.575,-99.408333,,,24.1875,16.00833,65.60793,206.56413,36.1,11.7,24.4,25.06667,21.73333,26.83333,21.6,1093,230,4,110.71352,680,18,313,28,1025
179,4168592391,Sceloporus gadoviae,18.408333,-98.891667,,,23.2625,16.14167,74.38556,139.02461,34.2,12.5,21.7,23.66667,22.46667,25.08333,21.65,988,207,3,105.91605,598,14,286,16,1396
180,1894931637,Sceloporus gadoviae,17.075,-96.525,,,17.31667,12.03333,66.85185,137.63148,26.4,8.4,18,17.81667,16.66667,19.01667,15.55,768,155,4,87.30253,387,21,263,40,1982
181,2630300694,Sceloporus gadoviae,18.575,-98.441667,,,23.09583,16.89167,71.57486,183.91521,34.6,11,23.6,24.1,20.76667,25.38333,20.76667,732,164,3,102.80339,430,13,242,13,1272
182,2819857505,Sceloporus gadoviae,17.55,-99.5,9,1963,23.06667,13.98333,70.62289,163.39211,32.9,13.1,19.8,23.55,23.41667,25.03333,20.93333,793,179,2,106.99639,498,12,190,16,1275
183,5103568019,Sceloporus gadoviae,18.366667,-98.216667,7,1968,23.6125,16.525,71.84783,174.31847,35.1,12.1,23,24.35,21.5,25.83333,21.48333,697,149,4,100.90952,398,15,225,21,1252
184,5103575319,Sceloporus gadoviae,17.933333,-99.583333,7,1967,27.29583,14.975,69.00922,159.59409,38.2,16.5,21.7,27.01667,26.51667,29.5,25.58333,1172,257,3,112.74364,722,17,318,28,529
185,2629120668,Sceloporus gadoviae,17.940833,-99.5875,2,1968,27.4125,15.00833,69.16283,159.09007,38.3,16.6,21.7,27.66667,26.66667,29.6,25.7,1173,257,3,113.3101,724,16,320,20,494
186,2629134315,Sceloporus gadoviae,17.8626,-99.527199,,,24.90833,14.71667,70.41467,161.41185,35.5,14.6,20.9,24.95,24.01667,27.05,23.01667,909,192,3,109.48167,565,14,245,24,1119
187,2629121340,Sceloporus gadoviae,18.667801,-101.959,5,1967,26.95833,15.53333,75.77236,111.00433,37.1,16.6,20.5,27.35,26.43333,28.25,25.48333,849,184,2,106.36941,528,9,323,34,219
188,2629138448,Sceloporus gadoviae,18.6196,-101.958603,5,1967,26.23333,15.56667,75.93495,107.4357,36.4,15.9,20.5,26.56667,25.75,27.51667,24.83333,800,183,2,111.99013,525,7,322,27,382
189,2629135122,Sceloporus gadoviae,18.576,-102.098297,5,1967,24.82083,15.025,74.38119,113.94695,34.8,14.6,20.2,25.13333,24.41667,26.25,23.36667,846,193,2,112.06676,553,7,156,30,587
190,2629134781,Sceloporus gadoviae,17.251699,-99.5447,4,1977,24.87917,12.175,72.90419,119.19154,33.2,16.5,16.7,25.16667,25.03333,26.38333,23.35,1562,353,2,114.9408,991,13,374,29,766
191,1146417989,Sceloporus gadoviae,18.33,-97.48,6,2012,21.54583,15.85833,68.35488,213.56773,32.9,9.7,23.2,22.83333,19.9,24,18.68333,440,105,3,99.99395,231,14,163,14,1496
192,1146418022,Sceloporus gadoviae,17.61,-99.53,6,2012,23.30833,14.01667,71.15059,141.53113,33.4,13.7,19.7,23.45,22.43333,25.15,21.58333,758,181,2,107.33174,481,12,189,14,1433
193,1146417963,Sceloporus gadoviae,17.65,-99.54,6,2012,24.30417,14.20833,69.99179,165.04073,34.6,14.3,20.3,24.5,24.91667,26.41667,22.28333,961,204,3,109.08878,600,16,241,32,1105
194,609581416,Sceloporus gadoviae,18.33,-97.508,,,21.25833,15.66667,68.11595,208.07376,32.6,9.6,23,22.48333,18.48333,23.66667,18.48333,455,107,3,97.35801,238,14,167,14,1551
195,609581395,Sceloporus gadoviae,17.956,-96.978,,,24.77083,16.39167,66.90477,237.07936,37.1,12.6,24.5,25.48333,22.96667,27.7,21.7,1074,209,14,90.03568,597,49,285,53,861
196,609581394,Sceloporus gadoviae,18.1597,-97.2905,,,23.45417,17.425,68.87352,239.42599,35.8,10.5,25.3,24.86667,20.28333,26.25,20.28333,365,81,2,98.67335,200,11,124,11,1167
197,609581702,Sceloporus gadoviae,19.176622,-102.56467,,,26.5125,15.44167,68.62962,167.95732,37.9,15.4,22.5,26.83333,26.4,28.7,24.31667,775,180,2,110.75284,491,10,169,28,382
198,1061372309,Sceloporus gadoviae,17.7840248,-99.5667782,7,1972,26.05833,14.83333,69.64007,156.95732,36.8,15.5,21.3,25.96667,25.23333,28.16667,24.26667,1179,259,3,112.42038,737,17,310,29,734
199,1895028768,Sceloporus gadoviae,18.840278,-99.575556,7,1996,19.55833,14.81667,67.96636,169.83728,30.6,8.8,21.8,20.28333,17.46667,21.73333,17.46667,1017,212,4,104.76777,609,24,302,32,1671
200,894774755,Sceloporus gadoviae,17.8287,-99.5638,4,1993,26.26667,14.93333,69.78194,157.73009,37,15.6,21.4,26.16667,25.41667,28.4,24.48333,1163,255,3,112.20315,724,17,310,28,713
201,3306276166,Sceloporus gadoviae,17.755833,-98.556389,9,1994,24.2875,15.325,68.11111,191.56209,35.4,12.9,22.5,25.13333,21.98333,26.71667,21.85,907,185,4,104.79834,532,16,266,23,923
202,3306276447,Sceloporus gadoviae,18.322633,-97.46065,,,21.70833,15.66667,67.82107,220.4008,33,9.9,23.1,23.06667,18.75,24.23333,18.75,452,107,3,99.65417,235,14,165,14,1496
203,3306273989,Sceloporus gadoviae,17.866264,-97.02825,8,2003,25.60417,15.425,64.27083,243.53886,37.7,13.7,24,26.98333,23.68333,28.58333,22.43333,555,114,4,99.46937,324,17,162,17,680
204,1893327504,Sceloporus gadoviae,17.94,-99.59,9,1966,27.4125,15.00833,69.16283,159.09007,38.3,16.6,21.7,27.66667,26.66667,29.6,25.7,1173,257,3,113.3101,724,16,320,20,494
205,1893327565,Sceloporus gadoviae,17.78,-99.58,12,1977,25.725,14.8,70.14217,156.66264,36.4,15.3,21.1,25.65,24.91667,27.81667,23.93333,1116,242,3,111.66113,700,17,290,29,855
206,1895325656,Sceloporus gadoviae,18.4681667,-98.9984382,11,1997,24.25833,16.68333,69.80474,172.50606,35.9,12,23.9,24.83333,23.26667,26.53333,22.21667,946,199,3,107.84331,578,15,269,25,1120
207,1895325622,Sceloporus gadoviae,18.4565003,-98.9989931,11,1997,24.24167,16.66667,70.32349,172.17635,35.8,12.1,23.7,24.81667,23.3,26.5,22.2,952,202,3,107.99243,584,15,271,26,1142
208,1895325588,Sceloporus gadoviae,18.528997,-98.9551043,10,1998,23.70417,16.34167,70.13591,167.0392,35.2,11.9,23.3,24.25,22.76667,25.88333,21.71667,943,198,3,106.98347,576,15,270,29,1255
209,1895325563,Sceloporus gadoviae,18.4712216,-98.9989932,10,1997,24.25833,16.68333,69.80474,172.50606,35.9,12,23.9,24.83333,23.26667,26.53333,22.21667,946,199,3,107.84331,578,15,269,25,1120
210,1895325556,Sceloporus gadoviae,18.4428896,-99.1056626,12,1998,24.44167,16.21667,69.59943,173.58301,35.8,12.5,23.3,25,23.51667,26.68333,22.35,999,214,3,109.54324,620,15,287,25,1138
211,1895325517,Sceloporus gadoviae,18.5417744,-98.9245477,6,1998,22.775,15.5,72.09302,143.80385,33.7,12.2,21.5,23.11667,22.01667,24.65,21.13333,970,206,3,106.76641,597,17,287,29,1494
212,1895325637,Sceloporus gadoviae,18.5373297,-98.9234366,6,1998,22.85417,15.59167,72.18364,144.77974,33.8,12.2,21.6,23.23333,22.06667,24.75,21.2,967,204,3,106.71876,594,16,285,28,1472
213,1895325619,Sceloporus gadoviae,18.4081694,-99.0520502,11,1997,24.14167,16.05,71.0177,158.58513,35.3,12.7,22.6,24.6,23.3,26.21667,22.28333,1002,216,3,109.14378,621,13,289,25,1240
214,1895325609,Sceloporus gadoviae,18.548996,-98.9523263,2,1998,23.43333,16.1,70.61404,159.32149,34.8,12,22.8,23.93333,22.55,25.51667,21.55,946,197,3,106.83871,579,14,274,29,1332
215,1895325668,Sceloporus gadoviae,18.5242752,-98.9573264,11,1998,23.85417,16.475,70.10638,167.93475,35.4,11.9,23.5,24.4,22.91667,26.03333,21.85,936,197,3,107.49674,572,14,267,27,1211
216,1895325650,Sceloporus gadoviae,18.4406677,-99.1048296,12,1997,24.60417,16.30833,69.39716,175.69936,36,12.5,23.5,25.18333,23.66667,26.86667,22.46667,988,210,3,109.08826,611,15,283,26,1085
217,1895325635,Sceloporus gadoviae,18.4678887,-98.9987162,11,1997,24.25833,16.68333,69.80474,172.50606,35.9,12,23.9,24.83333,23.26667,26.53333,22.21667,946,199,3,107.84331,578,15,269,25,1120
218,1895325574,Sceloporus gadoviae,18.4495563,-99.1087187,12,1998,24.68333,16.43333,69.04762,181.14954,36.2,12.4,23.8,25.3,22.56667,27.01667,22.46667,979,208,3,109.46832,607,15,281,24,1058
219,1895325639,Sceloporus gadoviae,18.5401074,-98.9603815,9,1998,23.67083,16.29167,69.92131,166.78049,35.2,11.9,23.3,24.2,22.75,25.85,21.7,942,197,3,106.88595,575,14,271,28,1271
220,1895325684,Sceloporus gadoviae,18.5170535,-98.9670486,11,1998,23.74583,16.35833,70.51006,164.06013,35.2,12,23.2,24.23333,22.86667,25.9,21.83333,946,200,3,107.53735,582,14,273,28,1275
221,1895325616,Sceloporus gadoviae,18.4245575,-99.1151078,2,1998,25.425,16.95,67.8,199.12877,37.4,12.4,25,26.16667,23.08333,28,22.96667,919,194,2,109.5237,572,13,265,23,796
222,1895325602,Sceloporus gadoviae,18.5245532,-98.9559373,9,1998,23.85417,16.475,70.10638,167.93475,35.4,11.9,23.5,24.4,22.91667,26.03333,21.85,936,197,3,107.49674,572,14,267,27,1211
223,1895325674,Sceloporus gadoviae,18.4792763,-99.286778,10,1997,23.14167,15.16667,66.8135,189.50696,34.4,11.7,22.7,24,21.98333,25.51667,20.75,1202,262,4,110.88384,752,19,348,29,1324
224,1895325632,Sceloporus gadoviae,18.5584396,-98.9506593,2,1998,23.06667,15.75,71.26697,150.29265,34.2,12.1,22.1,23.46667,22.26667,25.05,21.35,953,203,3,107.07892,587,16,281,28,1429
225,1895325614,Sceloporus gadoviae,18.4526111,-99.1070517,12,1997,24.42083,16.24167,69.40883,173.5912,35.8,12.4,23.4,25,23.48333,26.66667,22.33333,997,213,3,109.46985,618,15,287,25,1139
226,1895325666,Sceloporus gadoviae,18.4623331,-98.9631593,2,1999,24.30417,16.825,70.10416,172.07896,36,12,24,24.86667,23.33333,26.56667,22.28333,939,196,3,106.5387,569,16,265,28,1107
227,1895325681,Sceloporus gadoviae,18.4503892,-99.1048296,12,1997,24.42083,16.24167,69.40883,173.5912,35.8,12.4,23.4,25,23.48333,26.66667,22.33333,997,213,3,109.46985,618,15,287,25,1139
228,1895325596,Sceloporus gadoviae,18.4642779,-98.9995492,11,1997,24.44583,16.89167,69.51303,178.92937,36.2,11.9,24.3,25.08333,23.43333,26.78333,22.3,932,194,3,107.63925,569,15,265,25,1061
229,1895325524,Sceloporus gadoviae,18.4631661,-99.2873339,11,1997,20.65833,12.98333,69.42959,142.34773,30.6,11.9,18.7,21.05,19.91667,22.51667,19,1092,231,5,107.32536,672,21,331,29,1871
230,1895325551,Sceloporus gadoviae,18.4742774,-98.9998272,10,1997,24.25833,16.68333,69.80474,172.50606,35.9,12,23.9,24.83333,23.26667,26.53333,22.21667,946,199,3,107.84331,578,15,269,25,1120
231,1895325583,Sceloporus gadoviae,18.4689996,-99.0367721,10,1997,24.42917,16.70833,69.0427,181.5396,36.1,11.9,24.2,25.08333,23.38333,26.78333,22.23333,939,196,3,108.21564,576,15,269,25,1034
232,1895325577,Sceloporus gadoviae,18.4506672,-99.1101077,12,1998,24.9,16.66667,68.5871,188.00386,36.6,12.3,24.3,25.56667,22.7,27.31667,22.58333,957,201,3,109.24809,592,15,274,24,981
233,1895325572,Sceloporus gadoviae,18.5214973,-98.9617705,11,1998,23.70833,16.33333,70.4023,163.96832,35.2,12,23.2,24.18333,22.81667,25.86667,21.78333,944,200,3,107.61933,581,14,272,28,1275
234,1895325568,Sceloporus gadoviae,18.5251081,-98.9595484,9,1998,23.81667,16.43333,69.92907,169.6967,35.4,11.9,23.5,24.36667,22.9,26.03333,21.78333,937,197,3,107.39491,574,14,269,27,1226
235,1895325548,Sceloporus gadoviae,18.549829,-98.9462152,10,1998,23.25417,15.925,71.09375,154.73521,34.5,12.1,22.4,23.7,22.41667,25.28333,21.45,956,199,3,106.03648,583,16,278,30,1377
236,1895325679,Sceloporus gadoviae,18.4081694,-99.0512172,11,1997,24.14167,16.05,71.0177,158.58513,35.3,12.7,22.6,24.6,23.3,26.21667,22.28333,1002,216,3,109.14378,621,13,289,25,1240
237,1895325665,Sceloporus gadoviae,18.5512179,-98.9514923,2,1998,23.18333,15.86667,71.15097,153.12405,34.4,12.1,22.3,23.6,22.35,25.2,21.41667,952,201,3,106.70775,584,15,279,28,1399
238,1895325576,Sceloporus gadoviae,18.5234412,-98.9589924,10,1998,23.70833,16.33333,70.4023,163.96832,35.2,12,23.2,24.18333,22.81667,25.86667,21.78333,944,200,3,107.61933,581,14,272,28,1275
239,1895325605,Sceloporus gadoviae,18.4209456,-99.1223299,2,1998,25.37083,16.94167,68.03883,199.17392,37.3,12.4,24.9,26.13333,23.01667,27.91667,22.9,920,194,2,109.73338,574,13,265,23,811
240,1895325677,Sceloporus gadoviae,18.5364967,-98.9339919,6,1998,23.49583,16.15833,70.56041,162.44522,34.8,11.9,22.9,24.03333,22.58333,25.61667,21.56667,944,197,3,106.56269,575,15,271,29,1290
241,1895325727,Sceloporus gadoviae,18.5609395,-98.9437152,2,1998,23.125,15.81667,71.24625,152.48698,34.3,12.1,22.2,23.55,22.3,25.13333,21.36667,946,200,3,106.78662,581,16,278,28,1400
242,1895325657,Sceloporus gadoviae,18.4784432,-98.9976052,10,1997,24.0875,16.49167,70.17731,167.41515,35.6,12.1,23.5,24.63333,23.13333,26.3,22.11667,957,202,3,107.53869,584,15,271,28,1175
243,1895325571,Sceloporus gadoviae,18.5201084,-98.9581594,11,1998,23.85417,16.475,70.10638,167.93475,35.4,11.9,23.5,24.4,22.91667,26.03333,21.85,936,197,3,107.49674,572,14,267,27,1211
244,1895325626,Sceloporus gadoviae,18.4451115,-99.1014955,2,1998,24.44167,16.21667,69.59943,173.58301,35.8,12.5,23.3,25,23.51667,26.68333,22.35,999,214,3,109.54324,620,15,287,25,1138
245,1895325591,Sceloporus gadoviae,18.5381636,-98.9276037,6,1998,23.3125,15.975,71,157.78473,34.5,12,22.5,23.8,22.43333,25.36667,21.45,949,198,3,106.40082,579,15,275,29,1340
246,1895325518,Sceloporus gadoviae,18.4573329,-99.1056626,12,1998,24.42083,16.24167,69.40883,173.5912,35.8,12.4,23.4,25,23.48333,26.66667,22.33333,997,213,3,109.46985,618,15,287,25,1139
247,1895325597,Sceloporus gadoviae,18.4701105,-99.0373281,10,1997,24.42917,16.70833,69.0427,181.5396,36.1,11.9,24.2,25.08333,23.38333,26.78333,22.23333,939,196,3,108.21564,576,15,269,25,1034
248,1895325643,Sceloporus gadoviae,18.5206644,-98.9345478,8,1998,23.60833,16.26667,70.72464,163.30165,35,12,23,24.13333,22.7,25.73333,21.66667,948,199,3,106.62167,577,14,272,29,1272
249,1895325545,Sceloporus gadoviae,18.4398337,-99.1062186,2,1998,24.60417,16.30833,69.39716,175.69936,36,12.5,23.5,25.18333,23.66667,26.86667,22.46667,988,210,3,109.08826,611,15,283,26,1085
250,1895325585,Sceloporus gadoviae,18.5423294,-98.9351039,10,1998,23.34167,16.01667,70.87021,158.48474,34.6,12,22.6,23.83333,22.45,25.41667,21.48333,947,197,3,106.32326,577,15,275,29,1338
251,1895325672,Sceloporus gadoviae,18.4817771,-99.0001052,10,1997,24.04583,16.425,70.19231,168.25925,35.5,12.1,23.4,24.6,23.1,26.25,22.05,962,203,3,107.56126,588,15,274,28,1184
252,1895325587,Sceloporus gadoviae,18.5026092,-98.9770488,11,1998,23.4,15.96667,71.92192,148.55363,34.6,12.4,22.2,23.75,22.63333,25.36667,21.71667,970,204,3,107.27506,599,16,284,29,1405
253,1895325613,Sceloporus gadoviae,18.5401075,-98.9437151,9,1998,23.46667,16.11667,70.68713,161.3344,34.8,12,22.8,23.96667,22.58333,25.58333,21.56667,945,198,3,106.93202,578,15,273,29,1317
254,1895325644,Sceloporus gadoviae,18.417058,-99.0559393,11,1997,24.0875,16.10833,70.65059,160.83766,35.3,12.5,22.8,24.58333,23.2,26.2,22.2,997,214,3,108.59242,616,14,287,26,1228
